UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage,Pos_Rank_Average,pass_Volume,shot_Volume,dribble_Volume,pass_Accuracy,shot_Accuracy,dribble_Accuracy,tpr_club,UID
37052843,,Denzel Dumfries,1996-04-18,NED,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DR,WBR,MR",189,80 kg,26,55000000 - 68000000,2800,220,23,Main,34,11,Physical,-,Winger,Support,MR,84,4,69,69,64,69,64,9,4,59,54,54,64,59,79,64,4,59,59,54,24,14,79,74,9,44,54,54,49,74,84,14,89,64,54,54,9,9,4,74,74,69,59,59,14,54,69,5215,710,55000000.0,68000000.0,5000.0,MR_Winger,8,16,63,80,48,63,57,20,53,41,68,44,93,45,66,92,93,45,64,Denzel Dumfries,31121702,116444,3,55.3,1.76,1.82,86.25,30.78,41.94,82,37052843
43017499,,Francesco Acerbi,1988-02-10,ITA,Italian Serie A,Internazionale,Italy (Serie A),Left,Reasonable,Very Strong,DC,192,88 kg,34,275000 - 2.7000000,191000,410,25,Main,25,-,Physical,-,Ball Playing Defender,Defend,DC,49,4,74,49,84,74,74,9,4,69,69,14,44,64,94,34,14,44,59,54,39,9,84,79,14,69,14,14,74,99,44,4,54,64,44,74,4,14,4,79,84,84,74,59,4,59,74,5215,710,275000.0,2.7,5434678.0,DC_Ball Playing Defender,3,15,61,81,61,41,41,21,45,93,42,62,63,42,43,44,46,48,65,Francesco Acerbi,14119163,104842,3,64.78,1.25,0.0,88.63,31.17,64.21,82,43017499
37041773,Trn,Robin Gosens,1994-07-05,GER,Italian Serie A,Internazionale,Italy (Serie A),Left,Reasonable,Very Strong,"DL,WBL,ML",184,76 kg,27,15000000 - 18000000,36000,235,32,,13,-,Technical,-,Wing-Back,Attack,DL,74,14,64,59,74,69,64,9,9,69,64,54,69,64,79,54,9,74,64,49,29,14,79,69,9,49,64,39,59,59,84,14,79,64,29,54,4,4,14,64,64,74,74,69,9,59,69,5215,710,15000000.0,18000000.0,17338948.0,DL_Wing-Back,4,18,63,80,44,43,42,20,43,51,44,94,63,41,92,52,63,94,64,Robin Gosens,19648831,64292,6,53.5,2.42,1.29,86.53,34.56,44.27,82,37041773
14042683,,Joaquín Correa,1994-08-13,ARG,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Fairly Strong,"AML,AMC,ST",188,75 kg,27,7.2000000 - 9000000,66500,248,39,,17,-,Technical,-,Inverted Winger,Support,AML,79,4,44,74,69,54,44,9,4,64,44,64,54,54,64,79,9,64,79,84,49,4,54,59,4,34,64,14,19,69,69,14,84,69,59,29,9,14,9,59,54,24,59,84,4,64,44,5215,710,7.2,9000000.0,12697387.0,AML_Inverted Winger,13,17,60,77,43,89,88,21,50,41,74,55,44,87,76,56,53,66,61,Joaquín Correa,44281227,201090,11,41.46,2.76,3.81,86.04,41.63,45.1,82,14042683
43143488,Wnt,Federico Dimarco,1997-11-10,ITA,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,"DL,DC,WBL,ML",175,75 kg,24,10.5000000 - 16000000,1100,137,9,Main,4,10,Creative,-,Full-Back,Support,DL,69,19,59,69,69,69,74,14,14,64,69,79,79,64,74,54,9,54,64,74,74,14,54,49,9,49,84,34,64,69,64,14,69,69,64,64,4,9,14,64,54,69,74,69,19,59,79,5215,710,10.5,16000000.0,5000.0,DL_Full-Back,4,20,66,81,44,43,42,20,44,92,44,95,63,41,93,53,64,95,65,Federico Dimarco,37629951,117119,5,63.48,1.86,1.33,80.54,32.84,50.69,82,43143488
67201634,Inj,André Onana,1996-04-02,CMR,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,GK,192,93 kg,26,19.5000000 - 29000000,603000,187,-,Main,30,-,Assertive,-,Sweeper Keeper,Attack,GK,59,74,44,74,64,74,69,69,64,69,64,14,14,64,74,9,74,9,49,74,29,74,24,79,69,54,14,14,9,79,4,74,59,69,19,74,24,74,79,64,64,9,59,59,74,39,59,5215,710,19.5,29000000.0,50189706.0,GK_Sweeper Keeper,0,66,49,82,41,41,41,91,41,41,41,41,41,41,41,41,41,41,66,André Onana,38658500,140864,0,38.1,0.91,0.0,70.55,20.19,84.11,82,67201634
43081390,Wnt,Roberto Gagliardini,1994-04-07,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DM,MC",188,77 kg,28,4.1000000,72500,200,19,,7,6,Physical,-,Ball Winning Midfielder,Defend,MC,64,9,69,59,74,79,74,4,4,69,79,19,44,64,79,49,14,59,64,44,34,14,64,64,9,49,59,54,59,74,74,9,64,69,34,69,14,4,9,74,79,74,89,64,9,59,79,5215,710,4.1,,5181683.0,MC_Ball Winning Midfielder,7,17,63,79,91,55,78,21,90,45,55,46,48,43,60,54,51,57,63,Roberto Gagliardini,22220240,96699,6,52.01,1.99,0.8,89.58,33.05,50.39,82,43081390
7990060,,Matteo Darmian,1989-12-02,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DR,DL,DC,WBR,WBL,MR,ML",183,70 kg,32,4.2000000 - 6.4000000,176000,315,11,,36,1,Leader,-,Full-Back,Support,DR,64,14,59,69,64,74,69,14,9,64,74,19,59,59,84,49,9,49,64,24,14,9,54,54,9,49,39,49,64,84,64,4,64,59,19,69,14,14,9,69,64,74,79,59,14,49,74,5215,710,4.2,6.4,15442511.0,DR_Full-Back,2,18,58,76,47,43,41,20,44,88,44,89,90,41,88,88,91,89,60,Matteo Darmian,6070703,72608,4,55.11,1.48,0.75,86.77,28.04,53.51,82,7990060
1414241,Lst,Danilo D'Ambrosio,1988-09-09,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DR,DC,WBR",180,75 kg,33,1.4000000,4000,384,29,,6,3,Leader,-,Full-Back,Support,DR,59,9,84,59,69,64,74,4,4,69,64,19,59,59,79,49,4,64,59,34,24,4,89,69,4,64,39,64,64,69,64,14,59,59,29,64,4,9,9,64,64,69,69,59,4,49,74,5215,710,1.4,,12636836.0,DR_Full-Back,2,14,59,77,47,43,41,20,44,88,44,46,91,41,46,69,92,44,61,Danilo D'Ambrosio,11722738,106224,2,57.9,1.37,0.32,91.17,28.66,52.11,82,1414241
43295110,,Raoul Bellanova,2000-05-17,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,"DR,WBR,MR",186,78 kg,22,13.5000000 - 20000000,216000,63,1,,0,14,Physical,-,Winger,Support,MR,79,9,54,64,64,59,69,4,14,59,64,29,69,54,79,69,14,39,64,49,24,9,54,59,4,39,29,39,59,74,54,4,79,59,24,59,14,4,4,69,59,49,49,59,14,54,59,5215,710,13.5,20000000.0,12517222.0,MR_Winger,8,16,56,72,46,61,55,20,52,41,65,43,87,44,63,86,88,44,57,Raoul Bellanova,15233328,37026,3,61.43,1.18,2.31,87.0,31.01,51.25,82,43295110
55072311,Inj,Dalbert,1993-09-08,BRA,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,"DL,WBL,ML",181,75 kg,28,50000 - 500000,3800,202,1,,0,-,Physical,-,Winger,Support,ML,79,9,49,74,59,54,69,9,4,54,54,54,59,54,49,49,4,34,49,64,44,9,44,54,9,39,49,59,34,69,64,14,84,54,44,39,4,4,4,69,49,49,64,54,9,59,74,5215,710,50000.0,500000.0,5000.0,ML_Winger,10,14,56,71,44,64,55,20,50,41,59,86,46,44,86,56,53,87,56,Frederic Guilbert,5679495,57460,6,56.21,1.68,2.04,83.66,34.7,41.69,82,55072311
43424567,,Kristjan Asllani,2002-03-09,ALB,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DM,MC,AMC",175,68 kg,20,30000000 - 37000000,2500,23,1,U21,4,5,Intelligent,-,Central Midfielder,Attack,MC,64,14,49,59,69,64,59,19,4,69,59,59,54,59,69,54,9,49,74,49,64,14,34,44,4,49,64,24,44,64,69,4,59,74,64,69,4,14,4,79,49,49,69,64,14,64,59,5215,710,30000000.0,37000000.0,5000.0,MC_Central Midfielder,7,19,60,76,89,54,88,20,88,45,54,46,48,43,59,54,50,56,60,Kristjan Asllani,30030959,66741,7,57.24,1.69,1.15,85.55,35.26,53.1,82,43424567
830069,,Alex Cordaz,1983-01-01,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,GK,188,83 kg,39,9000 - 26000,99500,482,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,39,64,49,64,69,54,54,69,69,29,59,19,4,54,79,14,59,14,39,54,34,69,29,74,49,64,14,14,14,79,24,74,39,39,14,59,44,64,59,64,59,9,59,39,69,29,54,5215,710,9000.0,26000.0,6292829.0,GK_Goalkeeper,0,59,42,73,40,40,41,85,41,41,41,41,41,41,40,40,40,40,58,Alex Cordaz,5000,133618,0,37.89,0.03,0.0,67.32,21.38,83.54,82,830069
19338228,Inj,Gabriel Brazão,2000-10-05,BRA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,GK,192,75 kg,21,65000 - 650000,7500,7,-,,0,-,Shot Stopper,-,Sweeper Keeper,Support,GK,49,59,49,69,59,54,64,49,49,64,54,4,19,64,69,24,49,29,49,24,19,54,39,74,54,44,29,24,19,54,24,64,44,44,29,44,59,69,54,54,44,24,59,39,54,39,59,5215,710,65000.0,650000.0,335184.0,GK_Sweeper Keeper,0,54,43,69,40,40,41,82,40,40,40,40,40,41,40,40,40,40,54,Gabriel Suazo,9205837,9563,0,51.11,0.33,0.0,73.7,21.41,70.6,82,19338228
2000010368,Wnt,Nikola Iliev,2004-06-06,BUL,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"AMC,ST",183,66 kg,18,35000 - 5.6000000,217000,2,-,U21,0,-,Physical,-,Advanced Playmaker,Support,AMC,59,4,44,59,49,59,34,4,14,54,49,54,49,49,64,69,14,59,64,69,59,4,44,54,9,29,54,14,9,74,64,9,64,59,54,24,14,14,14,49,54,24,59,69,9,59,44,5215,710,35000.0,5.6,26743494.0,AMC_Advanced Playmaker,9,17,53,68,49,67,82,20,64,41,65,42,42,80,61,52,46,46,53,Nikola Vlašić,15554732,8603,10,44.12,2.15,3.1,85.6,37.48,51.04,82,2000010368
2000097988,Loa,Valentín Carboni,2005-03-05,ARG,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,"AMR,AMC,ST",185,71 kg,17,950000 - 9.4000000,4400,-,-,,0,-,Creative,-,Inverted Winger,Attack,AMR,64,9,34,69,49,39,19,9,19,54,24,24,49,59,79,69,4,69,69,74,29,14,19,24,4,29,59,9,14,74,54,14,69,69,44,19,9,14,14,44,29,19,44,74,14,64,34,5215,710,950000.0,9.4,5000.0,AMR_Inverted Winger,11,20,49,65,43,70,79,20,49,40,80,42,48,78,60,66,61,46,50,Valentin Carboni,13402656,4981,10,45.7,2.3,3.62,89.4,39.6,46.78,82,2000097988
43500895,Wnt,Mattia Zanotti,2003-01-11,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DR,WBR,MR",177,67 kg,19,150000 - 1.5000000,29000,1,-,U20,0,-,Intelligent,-,Full-Back,Attack,DR,59,14,64,59,59,59,64,9,4,59,54,34,59,64,69,44,4,29,54,34,19,14,34,29,4,54,29,44,49,69,59,9,64,59,19,59,19,4,14,64,39,49,59,44,14,49,64,5215,710,150000.0,1.5,14852707.0,DR_Full-Back,2,17,51,67,46,42,40,20,43,50,43,46,83,40,45,81,84,43,52,Mattia Zanotti,11028316,7216,3,64.37,0.77,0.72,91.2,28.51,48.26,82,43500895
2000136268,Loa,Iacopo Casani,2005-02-15,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Very Weak,MC,178,69 kg,17,14000 - 140000,1100,-,-,,0,-,Technical,-,Central Midfielder,Attack,MC,69,14,69,64,29,24,14,14,9,19,14,29,29,69,24,34,9,14,49,29,29,4,19,29,9,49,34,9,29,49,34,4,59,69,4,34,4,4,4,44,34,54,29,59,14,59,34,5215,710,14000.0,140000.0,5000.0,MC_Central Midfielder,7,15,38,52,65,49,62,20,70,43,49,43,45,41,51,48,46,50,38,Cala,5000,12634,7,61.83,1.21,1.92,92.92,35.95,50.02,82,2000136268
2000136275,Loa,Gabriele Ciuffo,2005-03-27,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,"DM,MC",185,70 kg,17,6000 - 55000,1100,-,-,,0,-,Leader,-,Central Midfielder,Support,MC,64,4,59,49,39,34,34,14,19,19,29,29,29,54,89,29,19,34,54,24,29,4,29,49,19,54,49,9,39,69,34,14,59,54,14,24,14,9,4,34,19,69,39,49,4,49,59,5215,710,6000.0,55000.0,5000.0,MC_Central Midfielder,7,17,42,56,74,49,65,20,73,43,49,44,45,41,52,49,46,51,42,Gabriel Suazo,5000,100,6,69.64,1.19,1.01,83.86,35.09,53.62,82,2000136275
2000136277,Loa,Riccardo Miconi,2005-01-01,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Fairly Strong,DR,177,68 kg,17,50000 - 150000,1100,-,-,,0,-,Physical,-,Full-Back,Defend,DR,69,4,24,59,44,34,39,14,14,24,24,4,24,69,74,14,14,19,34,24,4,4,34,24,4,4,24,29,29,59,19,14,44,29,14,39,4,4,14,54,29,59,34,34,14,14,34,5215,710,50000.0,150000.0,5000.0,DR_Full-Back,2,12,33,49,44,40,40,20,42,47,41,43,69,40,43,56,65,41,35,Riccardo Orsolini,5000,26896,2,57.93,0.43,0.46,88.29,29.45,53.3,82,2000136277
2000136266,Loa,Tommaso Casani,2005-02-15,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DR,WBR",183,74 kg,17,18000 - 180000,1100,-,-,,0,-,Leader,-,Full-Back,Defend,DR,64,14,74,49,34,39,44,9,14,39,49,34,39,54,64,34,9,19,39,39,14,9,39,54,14,54,29,4,34,44,24,14,59,44,14,39,9,9,4,34,34,64,39,44,9,39,34,5215,710,18000.0,180000.0,5000.0,DR_Full-Back,2,15,40,55,44,41,40,20,42,48,42,44,74,40,44,59,74,42,41,Tommaso Cassandro,5000,100,1,74.55,0.44,0.94,89.13,27.3,59.02,82,2000136266
2000136270,Loa,Gabriele Delvecchio,2005-02-24,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,GK,185,71 kg,17,22000 - 220000,1100,-,-,,0,-,Distributor,-,Goalkeeper,Defend,GK,54,29,49,44,29,29,74,44,44,9,29,14,9,64,64,9,24,9,9,4,29,64,4,44,49,14,4,14,14,74,9,54,59,39,9,29,64,64,34,4,24,14,29,14,44,24,24,5215,710,22000.0,220000.0,5000.0,GK_Goalkeeper,0,43,27,58,40,40,40,73,40,40,40,40,40,40,40,40,40,40,43,Gabriel Veiga,412362,100,0,54.46,0.0,0.0,76.37,20.84,67.67,82,2000136270
2000136267,Loa,Giuseppe Mazzola,2005-06-08,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Very Weak,"DM,MC",185,74 kg,17,5000 - 55000,1100,-,-,,0,-,Physical,-,Central Midfielder,Support,MC,39,14,44,49,39,19,14,14,9,29,34,19,34,74,19,19,14,39,59,24,34,14,34,59,9,54,59,14,34,59,39,4,59,64,24,49,14,14,9,64,34,64,39,34,4,54,64,5215,710,5000.0,55000.0,5000.0,MC_Central Midfielder,7,18,41,55,73,49,64,20,72,43,49,44,45,41,52,49,46,51,41,Giuseppe Pezzella,5000,100,6,68.16,1.05,0.0,90.26,37.88,52.23,82,2000136267
2000098003,Wnt,Andrea Pelamatti,2004-10-09,ITA,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,"DL,WBL",168,63 kg,17,140000 - 1.4000000,67500,-,-,U20,0,-,Intelligent,-,Full-Back,Attack,DL,64,4,64,59,54,49,59,4,14,49,59,29,54,59,64,49,9,34,49,29,29,4,34,29,4,34,29,14,44,49,54,4,64,49,24,49,9,9,9,59,39,44,54,49,9,44,59,5215,710,140000.0,1.4,5000.0,DL_Full-Back,4,13,47,63,43,42,41,20,42,48,43,80,57,40,56,49,57,80,48,Andrea Belotti,9175243,100,4,58.33,0.98,1.47,90.85,31.25,52.11,82,2000098003
2000013132,Wnt,Silas Andersen,2004-06-13,DEN,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Reasonable,"DM,MC",185,76 kg,18,55000 - 550000,42500,-,-,,0,-,Leader,-,Carrilero,Support,MC,54,9,34,39,39,49,49,9,9,34,39,29,24,44,64,39,4,29,49,19,29,19,39,69,4,39,39,24,49,54,29,9,49,54,19,54,9,9,9,59,39,44,59,44,9,49,64,5215,710,55000.0,550000.0,14339352.0,MC_Carrilero,7,15,43,58,74,49,65,20,74,43,49,44,45,42,53,49,46,51,43,Abner,5000,100,6,59.37,0.95,0.9,87.8,33.35,64.15,82,2000013132
43500285,Wnt,Alessandro Fontanarosa,2003-02-07,ITA,Italian Serie A,Internazionale,Italy (Serie A),Left Only,Weak,Very Strong,"DL,DC",182,80 kg,19,2.5000000 - 5.2000000,2200,-,-,U20,0,-,Physical,-,Full-Back,Defend,DL,54,14,49,59,54,64,39,4,9,44,59,24,39,49,69,29,14,19,49,19,19,9,59,59,9,39,24,44,59,64,34,4,54,54,29,59,14,4,9,59,69,64,64,49,9,49,54,5215,710,2.5,5.2,6733488.0,DL_Full-Back,4,15,47,64,43,42,41,20,42,79,43,81,57,40,57,49,58,76,49,Alessandro Tuia,6010227,100,3,63.97,0.8,0.08,90.38,28.25,60.84,82,43500285
2000123791,Wnt,Kevin Zefi,2005-02-11,IRL,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,"AMR,AML,ST",176,72 kg,17,190000 - 1.9000000,1300,-,-,,0,-,Creative,-,Inverted Winger,Support,AML,64,9,44,64,49,49,44,9,4,34,34,34,39,44,59,74,9,39,54,74,39,9,34,34,4,34,34,19,24,54,54,9,54,59,49,24,9,14,4,44,34,34,44,69,14,49,39,5215,710,190000.0,1.9,1198076.0,AML_Inverted Winger,13,15,47,63,42,78,58,20,48,40,78,52,42,76,68,52,50,60,48,Kevin De Bruyne,9761817,100,12,40.54,1.85,4.12,94.07,38.43,52.58,82,2000123791
2000098337,Loa,Jacopo Martini,2004-12-28,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,"DM,MC",186,77 kg,17,50000 - 150000,1100,-,-,,0,-,Technical,-,Central Midfielder,Support,MC,39,4,29,44,34,44,39,4,14,44,39,29,39,49,39,19,19,19,54,24,14,14,39,69,9,44,54,14,49,49,49,9,34,74,9,34,14,14,9,54,34,74,44,49,4,59,69,5215,710,50000.0,150000.0,5000.0,MC_Central Midfielder,7,18,42,56,74,49,65,20,73,43,49,44,45,41,52,49,46,51,42,Jacopo Fazzini,5000,100,6,74.28,0.76,0.0,95.4,31.86,60.51,82,2000098337
2000098515,Loa,Samo Matjaz,2004-05-02,SVN,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,DC,190,80 kg,18,8000 - 80000,1500,-,-,,0,-,Intelligent,-,Central Defender,Cover,DC,69,19,49,54,59,39,44,4,19,29,29,19,4,69,19,14,4,14,24,24,9,14,49,59,4,39,24,14,49,54,19,4,59,29,4,59,9,9,9,24,39,54,34,19,4,19,39,5215,710,8000.0,80000.0,5000.0,DC_Central Defender,3,11,34,51,51,40,40,20,42,70,40,52,52,40,41,42,43,44,37,Simo,5000,24195,3,63.06,0.64,0.24,96.1,30.61,49.03,82,2000098515
2000056232,Loa,Jan Żuberek,2004-03-13,POL,Italian Serie A,Internazionale,Italy (Serie A),Either,Very Strong,Very Strong,ST,188,74 kg,18,35000 - 350000,97000,-,-,,0,-,Technical,-,Target Forward,Support,ST,44,9,39,39,44,44,44,4,4,44,54,44,34,49,59,34,4,49,44,34,49,4,44,64,14,29,34,29,29,79,29,14,34,49,44,24,9,9,4,34,34,19,34,44,14,34,39,5215,710,35000.0,350000.0,23674961.0,ST_Target Forward,12,14,41,56,40,59,53,20,42,40,57,40,40,72,47,44,42,41,42,Jan Paul van Hecke,5000,4552,12,42.97,1.75,1.43,93.64,38.19,54.77,82,2000056232
2000025546,Loa,Nicolò Biral,2004-01-01,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,"DM,MC",180,71 kg,18,30000 - 300000,8750,-,-,,0,-,Intelligent,-,Central Midfielder,Attack,MC,64,14,54,64,44,34,39,9,9,34,34,9,24,64,49,29,4,34,64,24,19,14,29,49,9,39,29,4,39,69,34,14,64,44,4,64,4,9,14,29,34,49,34,49,4,64,44,5215,710,30000.0,300000.0,5000.0,MC_Central Midfielder,7,16,41,55,73,49,64,20,72,43,49,44,45,41,52,49,46,51,41,Nicolò Barella,5000,7242,6,63.74,1.36,1.03,91.31,34.13,49.64,82,2000025546
2000046073,Loa,Nicolò Perin,2004-04-07,ITA,Italian Serie A,Internazionale,Italy (Serie A),Left,Weak,Very Strong,"DL,DC",185,74 kg,18,50000 - 150000,4500,-,-,,0,-,Physical,-,Full-Back,Defend,DL,69,14,44,59,49,39,44,14,4,34,44,29,29,69,99,34,4,14,39,24,4,9,44,39,19,14,14,34,24,64,29,9,64,34,9,44,4,14,9,34,29,49,39,34,4,24,39,5215,710,50000.0,150000.0,5000.0,DL_Full-Back,4,13,38,54,42,41,40,20,41,72,42,73,53,40,54,47,54,69,40,Pedri,5000,9047,3,56.52,0.38,1.36,88.94,28.28,47.74,82,2000046073
2000047995,Loa,Matteo Basti,2004-04-05,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,GK,194,80 kg,18,6000 - 55000,4500,-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,49,64,34,59,24,29,69,39,19,19,49,19,9,64,24,9,24,14,24,4,24,64,4,64,44,9,14,14,9,64,4,44,54,49,14,34,44,64,29,19,19,14,29,19,39,24,24,5215,710,6000.0,55000.0,5000.0,GK_Goalkeeper,0,42,28,56,40,40,40,72,40,40,40,40,40,40,40,40,40,40,42,Matteo Cancellieri,5000,1013,0,54.94,0.09,0.0,79.49,21.37,68.98,82,2000047995
2000121583,Loa,Mike Aidoo,2005-05-30,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,"DR,WBR",172,65 kg,17,12000 - 130000,6000,-,-,,0,-,Physical,-,Full-Back,Defend,DR,74,14,34,54,49,39,44,14,4,29,49,9,24,59,79,34,4,34,39,24,4,14,39,29,14,49,4,19,34,44,24,14,54,44,14,34,9,14,4,59,34,64,39,19,14,39,39,5215,710,12000.0,130000.0,5000.0,DR_Full-Back,2,15,38,53,44,41,40,20,42,48,42,44,72,40,44,58,72,41,39,Michel Ndary Adopo,5000,5520,1,64.13,0.29,0.84,88.26,27.42,55.93,82,2000121583
2000124710,Loa,Leonardo Bovo,2005-05-07,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right,Very Strong,Weak,"DM,MC",169,58 kg,17,14000 - 130000,21500,-,-,,0,-,Technical,-,Central Midfielder,Support,MC,64,14,54,64,24,29,34,14,19,34,39,29,24,64,14,24,4,24,54,24,29,9,29,19,4,29,14,9,39,39,19,4,59,64,4,34,14,9,14,29,4,69,29,69,4,59,54,5215,710,14000.0,130000.0,5000.0,MC_Central Midfielder,7,17,37,51,69,49,62,20,69,43,48,43,44,41,50,48,46,49,37,Leonardo Bittencourt,5000,17978,6,69.15,1.63,1.28,90.94,36.28,56.38,82,2000124710
43377153,Loa,Jacopo Gianelli,2001-03-04,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,"MR,MC",179,75 kg,21,90000 - 275000,3600,9,-,,0,-,Physical,-,Defensive Winger,Support,MR,54,14,54,59,44,59,54,4,4,49,49,49,44,49,64,44,9,34,54,34,49,14,44,44,19,44,39,29,44,59,44,4,54,54,44,49,4,14,9,59,49,49,59,49,4,49,59,5215,710,90000.0,275000.0,5000.0,MR_Defensive Winger,8,15,49,64,45,58,53,20,78,40,61,42,57,43,60,79,66,43,49,Jacopo Sala,5000,100,7,56.48,1.27,1.26,90.32,31.32,54.97,82,43377153
2000097989,Wnt,Luca Di Maggio,2005-03-31,ITA,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Weak,"DM,MC",173,66 kg,17,950000 - 2000000,12000,-,-,,0,-,Intelligent,-,Central Midfielder,Defend,MC,54,14,59,49,49,49,54,9,14,59,49,39,49,59,54,39,4,34,49,39,39,9,34,34,4,44,64,29,44,49,54,14,54,59,54,59,14,9,14,44,39,49,64,49,9,49,54,5215,710,950000.0,2000000.0,5000.0,MC_Central Midfielder,7,17,49,64,79,51,69,20,79,44,51,45,46,42,55,50,47,53,49,Federico Di Francesco,10028404,100,6,62.52,1.14,0.82,91.61,33.1,51.34,82,2000097989
2000097993,Loa,Tommaso Guercio,2005-06-01,POL,Italian Serie A,Internazionale,Italy (Serie A),Right Only,Very Strong,Very Weak,DC,186,77 kg,17,100000 - 300000,2400,-,-,,0,-,Physical,-,Central Defender,Defend,DC,49,19,44,44,59,54,49,4,14,44,44,14,29,44,54,29,4,24,34,24,24,14,54,69,14,34,24,39,49,54,24,9,59,39,24,54,9,14,14,49,49,49,44,34,4,34,44,5215,710,100000.0,300000.0,5000.0,DC_Central Defender,3,14,40,58,54,40,40,20,43,75,40,54,55,40,41,43,44,45,43,Tommaso Augello,1194462,100,3,62.82,0.71,0.24,92.51,30.5,58.94,82,2000097993
2000097996,Loa,Issiaka Kamate,2004-08-02,FRA,Italian Serie A,Internazionale,Italy (Serie A),Left Only,Weak,Very Strong,MC,186,77 kg,17,40000 - 400000,3600,-,-,,0,-,Physical,-,Ball Winning Midfielder,Defend,MC,59,4,64,54,44,59,59,4,14,44,39,19,34,44,54,39,14,39,44,34,34,14,44,54,14,39,39,34,34,74,64,4,69,49,39,44,14,4,14,54,59,49,44,39,9,39,59,5215,710,40000.0,400000.0,5000.0,MC_Ball Winning Midfielder,7,15,47,62,72,51,67,20,77,44,51,45,45,42,54,50,47,53,47,Dante,6757882,100,7,50.99,1.48,1.26,94.5,32.88,46.05,82,2000097996
