UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage
37077855,,Anass Salah-Eddine,2002-01-18,NED,Eredivisie,FC Twente,Holland (Eredivisie),Left,Reasonable,Very Strong,"DL,DC,WBL",181,66 kg,20,170000 - 1.7000000,15000,26,1,,0,-,Technical,-,Wing-Back,Attack,DL,59,4,64,64,49,49,54,14,9,54,54,44,49,54,64,54,9,19,64,69,54,9,44,49,4,44,19,34,54,49,59,4,59,59,19,54,4,19,14,54,39,49,59,74,4,59,59,3930,363,170000.0,1.7,15847613.0,DL_Wing-Back,4,16,52,67,43,42,41,20,42,81,43,84,57,40,58,49,59,84,52,,5000,100
37072840,Wnt,Ibrahim Cissoko,2003-03-26,NED,Eredivisie,NEC,Holland (Eredivisie),Right Only,Very Strong,Weak,"AML,ST",188,81 kg,19,170000 - 1.7000000,35000,4,1,U20,0,-,Physical,-,Inverted Winger,Support,AML,69,9,64,64,49,49,59,4,14,54,29,49,49,64,49,64,14,54,54,59,49,14,59,74,9,39,49,34,24,59,54,4,69,39,29,24,9,14,9,54,54,24,54,54,14,39,64,7354,363,170000.0,1.7,135438.0,AML_Inverted Winger,13,15,51,67,42,81,60,20,49,40,69,53,43,79,70,54,51,62,52,,2759718,100
37071180,Wnt,Quilindschy Hartman,2001-11-14,NED,Eredivisie,Feyenoord,Holland (Eredivisie),Left,Reasonable,Very Strong,"DL,WBL",183,77 kg,20,230000 - 2.3000000,7500,-,-,,0,-,Leader,-,Wing-Back,Defend,DL,59,4,59,59,49,54,69,9,4,54,49,39,59,44,64,49,4,24,54,54,19,9,34,39,9,44,34,44,59,59,44,4,59,49,44,59,19,14,14,64,44,59,79,54,14,54,74,4102,363,230000.0,2.3,1034570.0,DL_Wing-Back,4,15,52,67,43,42,41,20,42,49,43,84,57,40,58,49,59,84,52,,1732212,100
37047786,,Joris Kramer,1996-08-02,NED,Eredivisie,NEC,Holland (Eredivisie),Left,Reasonable,Very Strong,"DL,DC,DM,MC",189,76 kg,25,100000 - 1000000,10000,141,4,,0,-,Physical,-,Full-Back,Support,DL,54,4,49,44,49,69,59,9,9,59,59,14,34,49,59,29,14,39,44,39,24,4,69,69,4,54,34,29,54,64,59,4,54,54,49,59,14,4,14,64,64,59,69,54,14,54,74,7354,363,100000.0,1000000.0,1899747.0,DL_Full-Back,4,14,51,67,80,42,41,20,80,81,43,84,57,40,58,49,59,79,52,,5000,38735
93053656,,Ramon-Pascal Lundqvist,1997-05-10,SWE,Eredivisie,Groningen,Holland (Eredivisie),Right,Very Strong,Reasonable,"MC,AMR,AML,AMC",178,74 kg,25,450000 - 4.6000000,10000,126,16,,0,-,Creative,-,Inverted Winger,Support,AML,59,14,39,64,54,59,44,14,4,59,64,59,54,44,49,69,4,44,64,74,59,14,39,49,4,34,59,19,24,49,64,14,59,64,59,29,4,9,4,69,54,24,59,74,4,64,59,3775,363,450000.0,4.6,5000.0,AML_Inverted Winger,13,16,55,71,43,85,84,20,83,41,85,53,43,55,72,54,52,64,56,,5000,20874
37064938,,Patrick Vroegh,1999-11-29,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Weak,Very Strong,"DL,WBL,DM,MC",175,73 kg,22,400000 - 4.1000000,12500,82,3,,0,-,Physical,-,Central Midfielder,Support,MC,54,14,44,59,64,64,44,9,9,49,49,34,44,69,49,44,19,14,64,24,39,14,39,29,14,64,49,4,49,69,44,4,54,59,34,59,9,4,4,59,59,54,64,54,4,54,59,8812,363,400000.0,4.1,47007.0,MC_Central Midfielder,7,17,50,65,80,52,70,20,80,44,52,80,46,42,56,51,48,81,50,,5000,33379
2000146948,,Tom Rothe,2004-10-29,GER,Bundesliga,Borussia Dortmund,Germany (Bundesliga),Left Only,Weak,Very Strong,"DL,WBL,ML",192,84 kg,17,110000 - 6.2000000,12500,-,-,,0,-,Physical,-,Wing-Back,Defend,DL,64,9,24,54,54,69,54,9,4,49,54,49,59,54,29,59,4,49,59,24,54,9,69,74,14,49,39,54,64,59,39,9,64,59,24,59,9,4,4,69,64,59,59,64,9,44,64,1779,185,110000.0,6.2,3283559.0,DL_Wing-Back,4,15,53,69,43,42,41,20,43,50,43,85,58,40,83,50,59,85,54,Tom Rothe,18075460,12488
37076315,,Couhaib Driouech,2002-04-17,NED,Eredivisie,Excelsior,Holland (Eredivisie),Right,Very Strong,Reasonable,"MR,ML,AMR,AML",175,69 kg,20,95000 - 950000,7500,31,3,,0,-,Technical,-,Inverted Winger,Support,AML,69,14,79,59,44,39,59,9,14,54,54,39,54,59,54,64,19,49,59,69,49,9,39,49,19,34,39,34,24,59,49,4,64,54,39,24,14,9,14,44,34,24,49,69,4,49,49,3655,363,95000.0,950000.0,5000.0,AML_Inverted Winger,13,18,50,66,42,80,60,20,49,40,80,53,43,54,82,80,51,61,51,,5000,560
28109598,,João Virgínia,1999-10-10,POR,Eredivisie,Cambuur,Holland (Eredivisie),Left,Reasonable,Very Strong,GK,190,80 kg,22,7000000 - 10.5000000,25000,4,-,,0,2,Shot Stopper,-,Sweeper Keeper,Defend,GK,59,74,59,69,59,59,54,49,54,59,74,19,4,34,49,4,24,14,34,14,34,64,9,74,59,19,14,9,4,29,9,79,59,59,14,54,24,74,59,74,34,14,59,59,39,54,64,9344,363,7000000.0,10.5,5891706.0,GK_Sweeper Keeper,0,53,40,68,40,40,41,81,40,40,40,40,40,40,40,40,40,40,53,,5000,13994
37054235,,Rashaan Fernandes,1998-07-29,NED,Eredivisie,Go Ahead,Holland (Eredivisie),Right,Very Strong,Weak,"MR,ML,AMR,AML",170,67 kg,23,26000 - 275000,7500,75,7,,0,-,Creative,-,Winger,Attack,AMR,69,14,39,69,44,54,44,9,14,54,49,49,44,54,19,64,4,54,64,59,29,9,24,34,19,24,54,49,19,39,49,14,69,49,14,14,9,4,9,49,39,14,39,69,14,49,49,4469,363,26000.0,275000.0,5000.0,AMR_Winger,11,17,46,61,42,76,58,20,48,40,76,42,47,52,77,77,59,45,46,,5000,53918
29129459,,Bilal Ould-Chikh,1997-07-28,MAR,Eredivisie,FC Volendam,Holland (Eredivisie),Left Only,Weak,Very Strong,"MR,ML,MC,AMR,AML,AMC",170,59 kg,24,18000 - 180000,12500,102,7,,0,-,Creative,-,Inverted Winger,Support,AMR,64,19,24,64,39,59,29,4,4,64,34,59,59,59,29,64,14,44,64,74,59,14,19,19,14,19,39,19,19,59,59,4,54,64,34,19,9,14,9,49,34,19,29,74,4,64,29,3948,363,18000.0,180000.0,5000.0,AMR_Inverted Winger,11,18,47,62,42,77,76,20,76,40,77,42,47,52,77,78,60,45,47,,5000,67852
91205141,,Tim Maciejewski,2001-03-05,GER,Bundesliga,Union Berlin,Germany (Bundesliga),Left,Weak,Very Strong,"ML,AMR,AML,AMC",185,73 kg,21,475000 - 1.4000000,7500,30,4,,0,-,Physical,-,Winger,Support,AML,69,4,59,59,39,59,44,4,14,59,44,49,39,64,69,44,4,29,39,44,49,9,39,64,4,29,59,49,44,59,59,14,64,39,29,44,4,9,9,64,59,44,59,54,14,44,64,11360,185,475000.0,1.4,5000.0,AML_Winger,13,12,50,66,42,80,80,20,49,40,80,53,43,54,82,53,51,61,51,Tim Ream,433522,100
37060945,,Liam van Gelderen,2001-03-23,NED,Eredivisie,Groningen,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,DC,DM",178,69 kg,21,1.2000000 - 2.5000000,7500,60,2,,0,-,Leader,-,No-Nonsense Full-Back,Defend,DR,59,9,59,49,54,59,59,9,9,59,44,29,39,44,74,44,4,39,29,54,24,14,74,59,14,49,34,49,59,34,49,4,59,54,49,54,4,19,4,49,54,59,44,39,4,44,49,3775,363,1.2,2.5,5000.0,DR_No-Nonsense Full-Back,2,13,48,65,79,42,40,20,43,80,43,45,81,40,45,64,76,43,50,,5000,14800
37051296,,Martijn Berden,1997-07-29,NED,Eredivisie,Go Ahead,Holland (Eredivisie),Right Only,Very Strong,Weak,"MR,AMR,AML",172,67 kg,24,180000 - 1.8000000,7500,96,13,,0,-,Technical,-,Winger,Attack,AMR,69,4,74,64,69,39,39,9,14,49,49,44,49,69,74,64,14,29,74,54,44,14,44,24,9,19,29,34,24,59,49,14,74,49,4,24,19,4,9,54,34,24,49,54,9,44,54,4469,363,180000.0,1.8,5000.0,AMR_Winger,11,18,49,64,42,79,59,20,49,40,79,42,48,53,60,79,61,46,49,,5000,48527
33076730,,Jasin Assehnoun,1998-12-26,FIN,Eredivisie,FC Emmen,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"MR,ML,AMR,AML",175,72 kg,23,150000 - 1.5000000,5000,139,35,,1,13,Physical,-,Inverted Winger,Support,AML,69,14,64,69,39,59,39,9,14,49,44,24,49,44,59,64,9,34,54,69,64,4,34,29,14,24,39,24,19,59,49,14,69,54,39,24,9,14,4,54,34,19,54,59,9,39,64,3756,363,150000.0,1.5,5000.0,AML_Inverted Winger,13,17,48,64,42,79,59,20,48,40,79,52,43,53,80,79,50,60,49,,5000,37002
37065572,,Nathan Markelo,1999-01-07,NED,Eredivisie,Excelsior,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,WBR,DM",182,76 kg,23,140000 - 1.4000000,5000,47,-,,0,2,Physical,-,Full-Back,Defend,DR,74,9,54,49,39,39,59,14,14,44,59,44,54,44,59,39,4,39,49,24,49,14,54,44,4,4,49,49,49,59,34,14,69,39,29,39,19,9,4,54,49,44,49,49,9,39,64,3655,363,140000.0,1.4,5000.0,DR_Full-Back,2,15,46,62,77,41,40,20,43,50,43,45,79,40,45,62,79,42,47,,5000,58282
2000146950,,Vasco Walz,2004-10-15,ITA,Bundesliga,Borussia Dortmund,Germany (Bundesliga),Right,Very Strong,Weak,"DM,MC",185,73 kg,17,240000 - 7.2000000,7500,-,-,U20,0,-,Leader,-,Mezzala,Support,MC,69,14,54,64,34,44,34,19,9,49,49,39,39,69,84,59,4,44,59,24,39,9,24,64,9,54,49,34,34,59,59,14,59,64,14,49,4,9,9,29,29,44,74,64,9,59,64,1779,185,240000.0,7.2,5000.0,MC_Mezzala,7,17,50,65,80,52,70,20,80,44,52,45,46,42,56,51,48,53,50,Isco,10700245,450
37051626,,Léon Bergsma,1997-01-25,NED,Eredivisie,Cambuur,Holland (Eredivisie),Right,Very Strong,Reasonable,DC,187,75 kg,25,120000 - 1.2000000,2500,173,7,,0,-,Technical,-,Ball Playing Defender,Cover,DC,39,14,54,49,64,59,54,19,14,64,59,29,29,64,49,34,4,19,49,24,34,4,54,59,4,59,34,44,69,74,34,14,49,64,34,64,14,4,14,59,49,64,69,59,14,59,59,9344,363,120000.0,1.2,5000.0,DC_Ball Playing Defender,3,17,50,68,57,40,40,20,44,83,41,58,59,41,42,44,46,46,53,,5000,42377
37049152,,Justin Bakker,1998-03-03,NED,Eredivisie,Go Ahead,Holland (Eredivisie),Left,Fairly Strong,Very Strong,DC,183,78 kg,24,140000 - 1.4000000,7500,119,2,,0,-,Creative,-,Libero,Support,DC,54,19,34,54,49,64,59,14,9,69,59,39,49,64,69,54,14,34,59,49,59,4,49,54,9,49,64,24,49,74,49,14,54,74,64,54,14,9,9,54,49,49,59,64,14,69,54,4469,363,140000.0,1.4,5000.0,DC_Libero,3,20,56,70,58,40,40,20,44,85,41,59,60,41,43,44,46,46,55,,5000,17347
37028459,,Yassin Ayoub,1994-03-06,MAR,Eredivisie,Excelsior,Holland (Eredivisie),Left,Reasonable,Very Strong,"DM,MC",174,71 kg,28,210000 - 2.1000000,212000,183,21,,0,4,Technical,-,Deep Lying Playmaker,Defend,MC,49,4,49,59,64,64,59,4,9,59,44,64,39,59,44,59,4,44,64,59,64,4,44,44,19,44,59,44,49,49,49,4,54,69,34,59,14,14,4,59,49,54,69,69,14,59,59,3655,363,210000.0,2.1,31828673.0,MC_Deep Lying Playmaker,7,17,55,70,84,53,73,20,84,45,53,46,47,43,57,52,49,55,55,,5000,70502
37076252,,Joël van Kaam,2002-03-08,NED,Eredivisie,Groningen,Holland (Eredivisie),Right,Very Strong,Weak,"WBR,MR,AMR",179,70 kg,20,375000 - 3.7000000,956000,22,-,,0,-,Intelligent,-,Winger,Attack,AMR,64,14,49,54,64,49,49,9,9,49,39,39,24,74,69,54,4,49,59,59,44,4,44,34,14,34,39,39,39,64,74,4,64,69,14,29,4,14,9,59,34,54,49,59,4,39,54,3775,363,375000.0,3.7,63642121.0,AMR_Winger,11,16,50,66,43,71,61,20,49,41,80,42,48,54,61,81,82,46,51,,5000,100
37073855,,Jay Idzes,2000-06-02,NED,Eredivisie,Go Ahead,Holland (Eredivisie),Right,Very Strong,Weak,"DC,DM,MC",190,84 kg,22,75000 - 750000,183000,104,1,,0,-,Physical,-,Ball Winning Midfielder,Defend,DM,49,9,64,54,54,64,69,4,9,54,59,39,39,44,69,49,9,24,44,29,54,9,39,39,9,34,34,24,59,64,39,14,49,54,19,59,14,14,14,69,54,59,69,54,14,54,74,4469,363,75000.0,750000.0,17402215.0,DM_Ball Winning Midfielder,6,16,50,66,81,42,49,20,80,81,43,46,47,41,45,44,46,46,51,,5000,19212
37077907,,Nathan Tjoe-a-On,2001-12-22,NED,Eredivisie,Excelsior,Holland (Eredivisie),Left Only,Weak,Very Strong,"DL,DC,WBL,DM",191,83 kg,20,100000 - 1000000,693000,20,-,,0,-,Physical,-,Full-Back,Defend,DL,54,4,59,59,49,59,54,9,9,54,54,39,49,59,64,34,9,14,49,24,49,14,59,64,9,39,59,39,59,54,49,14,54,54,24,54,14,9,19,64,49,54,64,49,9,49,64,3655,363,100000.0,1000000.0,38652428.0,DL_Full-Back,4,17,50,66,79,42,41,20,42,81,43,83,57,40,58,49,59,83,51,,5000,3215
19383256,,Igor Paixão,2000-06-28,BRA,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Reasonable,"AMR,AML,ST",167,63 kg,21,6.6000000 - 9.8000000,417000,78,14,,0,-,Technical,-,Inverted Winger,Support,AML,74,9,44,69,59,59,39,4,14,59,59,44,54,59,64,64,9,54,59,64,39,9,39,29,14,34,54,39,39,64,69,14,74,59,54,34,14,9,4,64,34,39,59,64,9,44,59,4102,363,6.6,9.8,28099556.0,AML_Inverted Winger,13,17,54,70,42,84,62,20,49,41,84,53,43,82,72,54,52,63,55,,8811353,15441
37084879,Wnt,Luca Everink,2001-02-09,NED,Eredivisie,FC Twente,Holland (Eredivisie),Right Only,Very Strong,Weak,"DR,WBR,MR",179,75 kg,21,110000 - 1.1000000,108000,4,-,,0,-,Technical,-,Wing-Back,Attack,DR,64,9,59,59,49,39,59,9,14,29,64,34,59,79,54,59,4,44,59,59,49,14,39,49,9,9,49,49,59,59,39,14,64,59,19,39,9,14,14,59,54,59,54,64,4,49,59,3930,363,110000.0,1.1,6849751.0,DR_Wing-Back,2,17,51,67,46,42,40,20,43,50,43,46,83,40,45,81,84,43,52,,5000,100
37041235,,Jeroen Houwen,1996-02-18,NED,Eredivisie,Vitesse,Holland (Eredivisie),Right Only,Very Strong,Weak,GK,188,78 kg,26,12000 - 130000,648000,61,-,,0,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,54,59,34,69,64,64,44,49,54,44,59,9,9,54,59,9,24,14,34,14,24,49,14,79,39,49,14,9,4,29,4,64,54,59,19,59,49,54,39,59,64,4,54,39,59,39,69,11833,363,12000.0,130000.0,38945694.0,GK_Sweeper Keeper,0,48,39,63,40,40,40,77,40,40,40,40,40,40,40,40,40,40,48,,5000,73406
2001040995,,Laurin Ulrich,2005-01-31,GER,Bundesliga,VfB Stuttgart,Germany (Bundesliga),Either,Very Strong,Strong,"ML,MC,AMR,AML,AMC",180,75 kg,17,475000 - 4.3000000,92000,-,-,,0,-,Creative,-,Inverted Winger,Support,AML,59,14,39,59,39,49,44,14,4,49,39,49,54,39,64,69,14,54,64,79,59,14,34,39,9,34,54,9,29,64,54,9,59,64,59,34,14,14,9,54,44,34,54,69,9,64,49,11695,185,475000.0,4.3,30136831.0,AML_Inverted Winger,13,19,52,68,42,82,81,20,80,40,82,53,43,55,83,54,51,62,53,Lauren Ulrich,13634789,7735
37075213,,Ibrahim El Kadiri,2002-01-23,NED,Eredivisie,FC Volendam,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"MR,ML,AMR,AML,AMC",170,64 kg,20,900000 - 1.9000000,378000,89,13,,0,-,Physical,-,Inverted Winger,Support,AML,64,14,74,64,39,49,54,9,4,34,39,39,49,74,34,59,19,44,54,44,44,14,24,24,4,24,54,44,19,69,54,9,64,54,29,19,14,14,9,44,29,19,54,54,4,49,54,3948,363,900000.0,1.9,19346889.0,AML_Inverted Winger,13,17,47,62,42,77,76,20,48,40,77,51,42,53,78,77,50,59,47,,5000,24404
93122978,,Paulos Abraham,2002-07-16,SWE,Eredivisie,Groningen,Holland (Eredivisie),Either,Very Strong,Strong,"AMR,AML,AMC,ST",178,63 kg,19,5.8000000 - 8.8000000,139000,67,5,U21,0,8,Physical,-,Inverted Winger,Support,AML,69,9,54,64,44,49,44,4,14,54,54,29,39,54,69,69,9,39,64,69,54,4,29,39,4,24,39,24,24,64,59,9,64,44,59,29,9,14,4,59,39,24,44,64,9,49,49,3775,363,5.8,8.8,27655554.0,AML_Inverted Winger,13,15,50,66,42,80,80,20,49,40,80,53,43,79,70,53,51,61,51,,5000,100
37070859,Wnt,Maxim Gullit,2001-05-20,NED,Eredivisie,Cambuur,Holland (Eredivisie),Left Only,Weak,Very Strong,"DL,DC,WBL",191,84 kg,21,90000 - 900000,105000,62,-,,0,-,Leader,-,Full-Back,Attack,DL,64,4,69,54,44,64,69,14,9,54,44,14,49,44,74,39,9,24,44,44,14,14,49,69,9,64,39,44,49,64,49,9,69,54,49,49,4,9,4,59,59,59,54,54,19,49,59,9344,363,90000.0,900000.0,197436.0,DL_Full-Back,4,15,51,67,43,42,41,20,42,81,43,84,57,40,58,49,59,84,52,,5000,6044
2000174795,,Joshua Eze,2003-03-20,GER,Bundesliga,Bayer Leverkusen,Germany (Bundesliga),Right,Very Strong,Fairly Strong,"DC,DM",183,79 kg,19,24000 - 250000,97000,-,-,,0,-,Intelligent,-,Defensive Midfielder,Support,DM,34,9,54,49,59,49,44,19,4,49,49,29,24,74,34,4,14,19,59,24,39,14,54,59,9,44,24,39,54,69,44,14,49,54,34,74,14,4,9,34,39,59,64,54,9,39,59,1487,185,24000.0,250000.0,1333795.0,DM_Defensive Midfielder,6,17,45,61,77,42,49,20,66,77,42,46,46,40,44,44,46,46,46,Joshua Quarshie,5000,100
37071196,,Enric Llansana,2001-04-12,NED,Eredivisie,Go Ahead,Holland (Eredivisie),Right,Very Strong,Reasonable,"DC,DM,MC",183,64 kg,21,230000 - 2.3000000,92000,61,4,,0,-,Technical,-,Deep Lying Playmaker,Support,DM,39,4,29,59,44,49,44,14,4,59,49,49,24,54,59,54,14,34,64,59,64,4,59,54,14,49,54,24,64,49,49,9,44,64,69,44,9,4,14,54,54,39,64,59,9,59,59,4469,363,230000.0,2.3,9309977.0,DM_Deep Lying Playmaker,6,17,52,66,81,42,49,20,80,81,43,46,47,41,45,44,46,46,51,,5000,8571
37087090,Wnt,Julian Baas,2002-04-16,NED,Eredivisie,Excelsior,Holland (Eredivisie),Left,Reasonable,Very Strong,"DM,MC",183,80 kg,20,230000 - 2.3000000,92000,68,5,,0,-,Physical,-,Deep Lying Playmaker,Support,DM,49,4,44,54,54,64,59,14,9,59,64,49,44,59,29,44,14,34,54,39,64,9,54,54,14,64,44,44,49,39,49,4,54,59,34,54,4,4,4,64,54,39,74,59,14,54,79,3655,363,230000.0,2.3,22204558.0,DM_Deep Lying Playmaker,6,15,52,67,82,42,49,20,81,51,43,46,48,41,45,44,46,46,52,,5000,100
91205996,Inj,Sebastian Mellack,2001-04-20,GER,Bundesliga,SC Freiburg,Germany (Bundesliga),Left,Reasonable,Very Strong,GK,198,86 kg,21,0 - 50000,77500,4,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,64,64,59,74,24,19,59,39,39,39,39,9,4,59,79,4,24,4,19,9,14,69,4,84,54,14,9,4,14,74,4,44,54,39,14,59,64,49,49,24,39,14,39,34,24,34,34,9350,185,0.0,50000.0,5000.0,GK_Goalkeeper,0,44,33,59,40,40,40,74,40,40,40,40,40,40,40,40,40,40,44,Sebastian Rode,5000,32943
37020719,,Lars Nieuwpoort,1994-10-29,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Weak,Very Strong,"DL,WBL,ML",185,76 kg,27,7000 - 70000,72500,149,5,,0,-,Physical,-,Full-Back,Defend,DL,59,9,64,44,54,54,59,4,4,54,64,49,49,54,54,39,14,29,49,24,39,14,44,39,4,49,24,39,59,79,64,4,59,49,24,49,9,4,9,59,49,59,59,49,4,49,59,8812,363,7000.0,70000.0,771981.0,DL_Full-Back,4,13,50,66,43,42,41,20,42,49,43,83,57,40,81,49,59,83,51,,5000,77699
18106039,,Mohamed Bouchouari,2000-11-15,MAR,Eredivisie,FC Emmen,Holland (Eredivisie),Right,Very Strong,Weak,"DR,DL,WBR",170,64 kg,21,55000 - 550000,68000,11,-,,0,-,Intelligent,-,Complete Wing-Back,Support,DR,69,9,29,74,54,39,69,4,4,49,59,39,59,59,49,54,9,24,64,24,34,9,34,29,4,54,34,49,49,69,49,9,64,54,34,49,4,9,4,49,24,34,54,59,9,39,54,3756,363,55000.0,550000.0,5000.0,DR_Complete Wing-Back,2,14,48,64,45,42,40,20,43,50,43,79,81,40,45,63,81,42,49,,5000,20144
2000161955,,Mika Baur,2004-07-09,GER,Bundesliga,SC Freiburg,Germany (Bundesliga),Either,Very Strong,Strong,"MR,AMR,AMC",172,64 kg,17,24000 - 230000,53500,-,-,,0,-,Technical,-,Inverted Winger,Support,AMR,69,4,44,49,49,39,29,4,9,29,34,24,44,39,29,64,19,39,64,64,29,9,34,9,19,29,44,29,29,49,44,14,49,69,9,14,4,14,14,34,24,39,39,69,14,34,59,9350,185,24000.0,230000.0,15283421.0,AMR_Inverted Winger,11,19,41,56,42,65,72,20,47,40,73,41,46,51,56,74,58,44,42,Maximilian Bauer,5000,1989
67262369,,Julen Lobete,1999-09-18,ESP,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"AMR,AML,ST",178,71 kg,22,1.7000000 - 3.6000000,42500,95,16,,0,-,Intelligent,-,Inverted Winger,Support,AML,69,9,44,64,59,59,54,9,9,59,64,39,54,54,54,59,9,54,44,54,49,9,44,39,4,34,49,34,34,59,69,19,64,54,34,34,4,4,14,54,49,29,64,59,14,59,64,8812,363,1.7,3.6,5000.0,AML_Inverted Winger,13,15,53,68,42,82,61,20,49,40,82,53,43,80,71,54,51,62,53,,5000,11154
2000180839,,Noah Wagner,2005-05-05,GER,Bundesliga,SC Freiburg,Germany (Bundesliga),Right,Very Strong,Weak,DC,178,67 kg,17,35000 - 375000,42500,-,-,,0,-,Intelligent,-,Central Defender,Cover,DC,69,9,24,54,49,39,44,4,4,39,34,24,14,69,64,34,14,29,39,24,4,9,69,34,9,54,9,9,49,79,29,14,64,24,24,64,14,14,4,24,34,69,14,24,9,19,39,9350,185,35000.0,375000.0,12045825.0,DC_Central Defender,3,12,38,55,53,40,40,20,43,73,40,53,54,40,41,42,44,45,41,Noah Joel Sarenren Bazee,5000,8218
18094337,,Jason Lokilo,1998-09-17,COD,Eredivisie,Sparta,Holland (Eredivisie),Left,Fairly Strong,Very Strong,"MR,AMR,AML",175,65 kg,23,650000 - 1.4000000,42500,69,6,,0,-,Creative,-,Inverted Winger,Support,AMR,69,4,39,64,59,44,49,9,9,39,39,54,59,59,59,59,14,54,64,74,49,9,39,39,4,34,49,24,34,64,59,14,64,54,39,29,9,14,4,54,29,24,49,69,4,44,49,10312,363,650000.0,1.4,13113943.0,AMR_Inverted Winger,11,16,51,66,43,80,61,20,49,41,80,42,48,54,61,81,62,46,51,,5000,27198
37039258,,Zakaria Bakkali,1996-01-26,BEL,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"ML,AMR,AML",168,59 kg,26,22000 - 220000,30000,120,8,,2,6,Technical,-,Inverted Winger,Attack,AML,64,4,39,74,59,49,69,19,14,59,44,34,59,39,9,74,9,54,74,79,59,4,29,19,9,14,64,24,14,29,59,14,64,59,59,19,14,4,9,24,39,34,24,69,14,59,24,8812,363,22000.0,220000.0,6614730.0,AML_Inverted Winger,13,19,48,64,42,79,59,20,48,40,79,52,43,53,80,53,50,60,49,,5000,75093
37084510,,Ryan Flamingo,2002-12-31,NED,Eredivisie,Vitesse,Holland (Eredivisie),Right,Very Strong,Weak,DC,186,82 kg,19,250000 - 2.6000000,16250,5,-,,0,-,Physical,-,Central Defender,Defend,DC,59,4,59,54,54,49,59,4,4,49,64,19,24,44,64,34,4,49,54,19,34,9,64,64,14,44,29,34,69,69,29,9,54,54,39,64,4,4,4,59,59,59,59,49,14,39,64,11833,363,250000.0,2.6,3577256.0,DC_Central Defender,3,14,49,67,57,40,40,20,44,82,41,58,58,41,42,44,45,46,52,,2646382,100
2000112005,,Konstantinos Evripidou,2005-04-26,CYP,Eredivisie,PSV,Holland (Eredivisie),Left,Reasonable,Very Strong,"DM,MC",176,61 kg,17,550000 - 1.6000000,14750,-,-,U21,0,-,Physical,-,Mezzala,Support,MC,69,14,24,54,44,54,34,9,14,39,44,34,34,69,69,19,4,44,49,24,34,9,34,44,14,24,44,14,29,59,19,14,59,54,19,24,14,9,9,39,29,59,39,49,14,59,74,8007,363,550000.0,1.6,5000.0,MC_Mezzala,7,17,43,58,74,49,65,20,74,43,49,44,45,42,53,49,46,51,43,,5000,100
2000016037,,Zidan Sertdemir,2005-02-04,DEN,Bundesliga,Bayer Leverkusen,Germany (Bundesliga),Left,Fairly Strong,Very Strong,"MC,AMC",184,76 kg,17,4.9000000 - 9000000,1200,3,-,U19,0,-,Creative,-,Advanced Playmaker,Support,AMC,54,14,44,59,49,39,44,9,4,49,49,44,39,44,74,59,4,54,64,59,59,9,39,49,14,24,59,14,14,64,59,14,54,59,59,24,9,4,14,49,34,19,59,64,9,54,59,1487,185,4.9,9000000.0,3021920.0,AMC_Advanced Playmaker,9,17,50,65,49,66,80,20,79,40,64,41,42,53,61,51,46,45,50,Casemiro,10819516,2607
