,league_id,team_name,team_id,opponent_name,opponent_id,team_power,opponent_power,team_date,opponent_date,team_time,opponent_time,team_round,opponent_round,team_day,opponent_day,team_venue,opponent_venue,team_result,opponent_result,team_gf,opponent_gf,team_ga,opponent_ga,team_opponent,opponent_opponent,team_goals,opponent_goals,team_shots,opponent_shots,team_shots_on_target,opponent_shots_on_target,team_shots_on_target_percentage,opponent_shots_on_target_percentage,team_goals_per_shot,opponent_goals_per_shot,team_goals_per_shot_on_target,opponent_goals_per_shot_on_target,team_distance_covered,opponent_distance_covered,team_free_kicks,opponent_free_kicks,team_penalties,opponent_penalties,team_penalty_attempts,opponent_penalty_attempts,team_expected_goals,opponent_expected_goals,team_non-penalty_expected_goals,opponent_non-penalty_expected_goals,team_expected_goals_per_shot,opponent_expected_goals_per_shot,team_goals_minus_expected_goals,opponent_goals_minus_expected_goals,team_non-penalty_goals_minus_expected_goals,opponent_non-penalty_goals_minus_expected_goals,team_match_report,opponent_match_report,team_finishing,opponent_finishing
256,13,Aston Villa,2,Leicester City,95,79,78,2023-04-04,2023-04-04,19:45,19:45,Matchweek 7,Matchweek 7,Tue,Tue,Away,Home,W,L,2,1,1,2,Leicester City,Leicester City,2,1,15,9,5,4,33.3,44.4,0.13,0.11,0.4,0.25,20.3,16.7,1,1,0,0,0,0,1.0,0.5,1.0,0.5,0.07,0.05,1.0,0.5,1.0,0.5,Match Report,Match Report,72,77
257,13,Aston Villa,2,Nott'ham Forest,14,79,76,2023-04-08,2023-04-08,15:00,15:00,Matchweek 30,Matchweek 30,Sat,Sat,Home,Away,W,L,2,0,0,2,Nott'ham Forest,Nott'ham Forest,2,0,8,6,3,2,37.5,33.3,0.25,0.0,0.67,0.0,12.4,22.0,0,0,0,0,0,0,1.3,0.2,1.3,0.2,0.16,0.04,0.7,-0.2,0.7,-0.2,Match Report,Match Report,72,73
258,13,Aston Villa,2,Newcastle Utd,13,79,78,2023-04-15,2023-04-15,12:30,12:30,Matchweek 31,Matchweek 31,Sat,Sat,Home,Away,W,L,3,0,0,3,Newcastle Utd,Newcastle Utd,3,0,16,8,6,2,37.5,25.0,0.19,0.0,0.5,0.0,18.3,16.8,0,0,0,0,0,0,1.9,0.5,1.9,0.5,0.12,0.06,1.1,-0.5,1.1,-0.5,Match Report,Match Report,72,76
259,13,Aston Villa,2,Brentford,1925,79,74,2023-04-22,2023-04-22,15:00,15:00,Matchweek 32,Matchweek 32,Sat,Sat,Away,Home,D,D,1,1,1,1,Brentford,Brentford,1,1,14,16,2,5,14.3,31.3,0.07,0.06,0.5,0.2,18.6,16.0,0,1,0,0,0,0,1.5,2.7,1.5,2.7,0.12,0.17,-0.5,-1.7,-0.5,-1.7,Match Report,Match Report,72,67
260,13,Aston Villa,2,Fulham,144,79,76,2023-04-25,2023-04-25,19:45,19:45,Matchweek 33,Matchweek 33,Tue,Tue,Home,Away,W,L,1,0,0,1,Fulham,Fulham,1,0,14,1,3,0,21.4,0.0,0.07,0.0,0.33,,16.4,14.7,0,0,0,0,0,0,1.0,0.1,1.0,0.1,0.07,0.1,0.0,-0.1,0.0,-0.1,Match Report,Match Report,72,76
261,13,Aston Villa,2,Manchester Utd,11,79,82,2023-04-30,2023-04-30,14:00,14:00,Matchweek 34,Matchweek 34,Sun,Sun,Away,Home,L,W,0,1,1,0,Manchester Utd,Manchester Utd,0,1,7,14,1,6,14.3,42.9,0.0,0.07,0.0,0.17,17.7,19.0,0,0,0,0,0,0,0.6,1.2,0.6,1.2,0.08,0.09,-0.6,-0.2,-0.6,-0.2,Match Report,Match Report,72,81
262,13,Aston Villa,2,Wolves,110,79,78,2023-05-06,2023-05-06,15:00,15:00,Matchweek 35,Matchweek 35,Sat,Sat,Away,Home,L,W,0,1,1,0,Wolves,Wolves,0,1,16,6,3,2,18.8,33.3,0.0,0.17,0.0,0.5,16.0,17.6,1,0,0,0,0,0,1.5,0.8,1.5,0.8,0.09,0.13,-1.5,0.2,-1.5,0.2,Match Report,Match Report,72,73
263,13,Aston Villa,2,Tottenham,18,79,81,2023-05-13,2023-05-13,15:00,15:00,Matchweek 36,Matchweek 36,Sat,Sat,Home,Away,W,L,2,1,1,2,Tottenham,Tottenham,2,1,8,4,4,1,50.0,25.0,0.25,0.0,0.5,0.0,15.4,20.3,1,0,0,1,0,1,1.2,1.4,1.2,0.6,0.15,0.14,0.8,-0.4,0.8,-0.6,Match Report,Match Report,72,75
264,13,Aston Villa,2,Liverpool,9,79,84,2023-05-20,2023-05-20,15:00,15:00,Matchweek 37,Matchweek 37,Sat,Sat,Away,Home,D,D,1,1,1,1,Liverpool,Liverpool,1,1,5,10,3,5,60.0,50.0,0.2,0.1,0.33,0.2,19.5,18.2,0,0,0,0,1,0,1.3,0.7,0.6,0.7,0.11,0.07,-0.3,0.3,0.4,0.3,Match Report,Match Report,72,79
265,13,Aston Villa,2,Brighton,1808,79,75,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,W,L,2,1,1,2,Brighton,Brighton,2,1,12,8,5,4,41.7,50.0,0.17,0.13,0.4,0.25,18.2,18.2,4,0,0,0,0,0,2.8,1.4,2.8,1.4,0.24,0.17,-0.8,-0.4,-0.8,-0.4,Match Report,Match Report,72,70
266,13,Tottenham Hotspur,18,Southampton,17,81,75,2022-08-06,2022-08-06,15:00,15:00,Matchweek 1,Matchweek 1,Sat,Sat,Home,Away,W,L,4,1,1,4,Southampton,Southampton,3,1,18,10,8,2,44.4,20.0,0.17,0.1,0.38,0.5,16.5,17.1,0,0,0,0,0,0,1.5,0.5,1.5,0.5,0.09,0.05,1.5,0.5,1.5,0.5,Match Report,Match Report,75,70
267,13,Tottenham Hotspur,18,Chelsea,5,81,84,2022-08-14,2022-08-14,16:30,16:30,Matchweek 2,Matchweek 2,Sun,Sun,Away,Home,D,D,2,2,2,2,Chelsea,Chelsea,2,2,10,16,5,3,50.0,18.8,0.2,0.13,0.4,0.67,13.4,17.2,0,0,0,0,0,0,1.0,1.6,1.0,1.6,0.1,0.1,1.0,0.4,1.0,0.4,Match Report,Match Report,75,73
268,13,Tottenham Hotspur,18,Wolves,110,81,78,2022-08-20,2022-08-20,12:30,12:30,Matchweek 3,Matchweek 3,Sat,Sat,Home,Away,W,L,1,0,0,1,Wolves,Wolves,1,0,11,20,4,3,36.4,15.0,0.09,0.0,0.25,0.0,11.7,21.9,0,1,0,0,0,0,1.7,0.7,1.7,0.7,0.15,0.04,-0.7,-0.7,-0.7,-0.7,Match Report,Match Report,75,73
269,13,Tottenham Hotspur,18,Nott'ham Forest,14,81,76,2022-08-28,2022-08-28,16:30,16:30,Matchweek 4,Matchweek 4,Sun,Sun,Away,Home,W,L,2,0,0,2,Nott'ham Forest,Nott'ham Forest,2,0,17,17,5,1,29.4,5.9,0.12,0.0,0.4,0.0,19.7,20.0,0,1,0,0,1,0,2.4,0.9,1.6,0.9,0.1,0.06,-0.4,-0.9,0.4,-0.9,Match Report,Match Report,75,73
270,13,Tottenham Hotspur,18,West Ham,19,81,79,2022-08-31,2022-08-31,19:45,19:45,Matchweek 5,Matchweek 5,Wed,Wed,Away,Home,D,D,1,1,1,1,West Ham,West Ham,0,1,12,14,3,4,25.0,28.6,0.0,0.07,0.0,0.25,16.8,16.3,0,0,0,0,0,0,0.6,1.2,0.6,1.2,0.05,0.09,-0.6,-0.2,-0.6,-0.2,Match Report,Match Report,75,77
271,13,Tottenham Hotspur,18,Fulham,144,81,76,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Home,Away,W,L,2,1,1,2,Fulham,Fulham,2,1,23,9,10,3,43.5,33.3,0.09,0.11,0.2,0.33,15.5,17.1,1,0,0,0,0,0,2.9,0.7,2.9,0.7,0.14,0.08,-0.9,0.3,-0.9,0.3,Match Report,Match Report,75,76
272,13,Tottenham Hotspur,18,Leicester City,95,81,78,2022-09-17,2022-09-17,17:30,17:30,Matchweek 8,Matchweek 8,Sat,Sat,Home,Away,W,L,6,2,2,6,Leicester City,Leicester City,6,2,16,18,11,6,68.8,33.3,0.38,0.06,0.55,0.17,16.5,22.7,0,0,0,1,0,1,2.2,1.8,2.2,1.0,0.14,0.05,3.8,0.2,3.8,0.0,Match Report,Match Report,75,77
273,13,Tottenham Hotspur,18,Arsenal,1,81,79,2022-10-01,2022-10-01,12:30,12:30,Matchweek 9,Matchweek 9,Sat,Sat,Away,Home,L,W,1,3,3,1,Arsenal,Arsenal,1,3,6,22,2,9,33.3,40.9,0.0,0.14,0.0,0.33,19.9,18.6,0,1,1,0,1,0,1.6,2.4,0.8,2.4,0.13,0.11,-0.6,0.6,-0.8,0.6,Match Report,Match Report,75,78
274,13,Tottenham Hotspur,18,Brighton,1808,81,75,2022-10-08,2022-10-08,17:30,17:30,Matchweek 10,Matchweek 10,Sat,Sat,Away,Home,W,L,1,0,0,1,Brighton,Brighton,1,0,8,14,3,4,37.5,28.6,0.13,0.0,0.33,0.0,18.7,18.5,1,0,0,0,0,0,0.8,0.7,0.8,0.7,0.1,0.05,0.2,-0.7,0.2,-0.7,Match Report,Match Report,75,70
275,13,Tottenham Hotspur,18,Everton,7,81,77,2022-10-15,2022-10-15,17:30,17:30,Matchweek 11,Matchweek 11,Sat,Sat,Home,Away,W,L,2,0,0,2,Everton,Everton,2,0,20,4,6,0,30.0,0.0,0.05,0.0,0.17,,17.2,13.5,1,0,1,0,1,0,2.2,0.4,1.5,0.4,0.07,0.11,-0.2,-0.4,-0.5,-0.4,Match Report,Match Report,75,77
276,13,Tottenham Hotspur,18,Manchester Utd,11,81,82,2022-10-19,2022-10-19,20:15,20:15,Matchweek 12,Matchweek 12,Wed,Wed,Away,Home,L,W,0,2,2,0,Manchester Utd,Manchester Utd,0,2,9,28,2,10,22.2,35.7,0.0,0.07,0.0,0.2,14.9,21.4,0,1,0,0,0,0,0.6,1.5,0.6,1.5,0.07,0.06,-0.6,0.5,-0.6,0.5,Match Report,Match Report,75,81
277,13,Tottenham Hotspur,18,Newcastle Utd,13,81,78,2022-10-23,2022-10-23,16:30,16:30,Matchweek 13,Matchweek 13,Sun,Sun,Home,Away,L,W,1,2,2,1,Newcastle Utd,Newcastle Utd,1,2,17,13,4,5,23.5,38.5,0.06,0.15,0.25,0.4,16.9,18.4,0,0,0,0,0,0,1.6,1.2,1.6,1.2,0.1,0.09,-0.6,0.8,-0.6,0.8,Match Report,Match Report,75,76
278,13,Tottenham Hotspur,18,Bournemouth,1943,81,74,2022-10-29,2022-10-29,15:00,15:00,Matchweek 14,Matchweek 14,Sat,Sat,Away,Home,W,L,3,2,2,3,Bournemouth,Bournemouth,3,2,23,6,7,4,30.4,66.7,0.13,0.33,0.43,0.5,15.1,14.0,1,0,0,0,0,0,2.0,0.5,2.0,0.5,0.09,0.09,1.0,1.5,1.0,1.5,Match Report,Match Report,75,70
279,13,Tottenham Hotspur,18,Liverpool,9,81,84,2022-11-06,2022-11-06,16:30,16:30,Matchweek 15,Matchweek 15,Sun,Sun,Home,Away,L,W,1,2,2,1,Liverpool,Liverpool,1,2,14,13,5,6,35.7,46.2,0.07,0.15,0.2,0.33,14.4,21.2,0,0,0,0,0,0,1.2,1.2,1.2,1.2,0.09,0.09,-0.2,0.8,-0.2,0.8,Match Report,Match Report,75,79
280,13,Tottenham Hotspur,18,Leeds United,8,81,76,2022-11-12,2022-11-12,15:00,15:00,Matchweek 16,Matchweek 16,Sat,Sat,Home,Away,W,L,4,3,3,4,Leeds United,Leeds United,4,3,14,12,7,5,50.0,41.7,0.29,0.25,0.57,0.6,14.5,16.2,0,2,0,0,0,0,1.8,1.1,1.8,1.1,0.13,0.09,2.2,1.9,2.2,1.9,Match Report,Match Report,75,73
281,13,Tottenham Hotspur,18,Brentford,1925,81,74,2022-12-26,2022-12-26,12:30,12:30,Matchweek 17,Matchweek 17,Mon,Mon,Away,Home,D,D,2,2,2,2,Brentford,Brentford,2,2,15,9,8,4,53.3,44.4,0.13,0.22,0.25,0.5,19.7,10.2,1,0,0,0,0,0,1.1,2.0,1.1,2.0,0.07,0.24,0.9,0.0,0.9,0.0,Match Report,Match Report,75,67
282,13,Tottenham Hotspur,18,Aston Villa,2,81,79,2023-01-01,2023-01-01,14:00,14:00,Matchweek 18,Matchweek 18,Sun,Sun,Home,Away,L,W,0,2,2,0,Aston Villa,Aston Villa,0,2,6,13,1,4,16.7,30.8,0.0,0.15,0.0,0.5,15.2,20.8,1,1,0,0,0,0,0.7,1.0,0.7,1.0,0.11,0.08,-0.7,1.0,-0.7,1.0,Match Report,Match Report,75,72
283,13,Tottenham Hotspur,18,Crystal Palace,1799,81,76,2023-01-04,2023-01-04,20:00,20:00,Matchweek 19,Matchweek 19,Wed,Wed,Away,Home,W,L,4,0,0,4,Crystal Palace,Crystal Palace,4,0,14,19,6,4,42.9,21.1,0.29,0.0,0.67,0.0,16.2,20.1,0,0,0,0,0,0,1.4,0.8,1.4,0.8,0.1,0.04,2.6,-0.8,2.6,-0.8,Match Report,Match Report,75,70
284,13,Tottenham Hotspur,18,Arsenal,1,81,79,2023-01-15,2023-01-15,16:30,16:30,Matchweek 20,Matchweek 20,Sun,Sun,Home,Away,L,W,0,2,2,0,Arsenal,Arsenal,0,1,17,14,7,5,41.2,35.7,0.0,0.07,0.0,0.2,16.3,17.9,1,2,0,0,0,0,1.6,1.8,1.6,1.8,0.09,0.13,-1.6,-0.8,-1.6,-0.8,Match Report,Match Report,75,78
285,13,Tottenham Hotspur,18,Manchester City,10,81,85,2023-01-19,2023-01-19,20:00,20:00,Matchweek 7,Matchweek 7,Thu,Thu,Away,Home,L,W,2,4,4,2,Manchester City,Manchester City,2,4,9,16,3,6,33.3,37.5,0.22,0.25,0.67,0.67,16.5,16.3,0,1,0,0,0,0,0.8,2.3,0.8,2.3,0.09,0.15,1.2,1.7,1.2,1.7,Match Report,Match Report,75,82
286,13,Tottenham Hotspur,18,Fulham,144,81,76,2023-01-23,2023-01-23,20:00,20:00,Matchweek 21,Matchweek 21,Mon,Mon,Away,Home,W,L,1,0,0,1,Fulham,Fulham,1,0,10,10,3,5,30.0,50.0,0.1,0.0,0.33,0.0,17.0,17.3,1,1,0,0,0,0,0.9,1.0,0.9,1.0,0.09,0.1,0.1,-1.0,0.1,-1.0,Match Report,Match Report,75,76
287,13,Tottenham Hotspur,18,Manchester City,10,81,85,2023-02-05,2023-02-05,16:30,16:30,Matchweek 22,Matchweek 22,Sun,Sun,Home,Away,W,L,1,0,0,1,Manchester City,Manchester City,1,0,12,15,3,5,25.0,33.3,0.08,0.0,0.33,0.0,14.7,17.7,0,1,0,0,0,0,1.4,1.3,1.4,1.3,0.12,0.09,-0.4,-1.3,-0.4,-1.3,Match Report,Match Report,75,82
288,13,Tottenham Hotspur,18,Leicester City,95,81,78,2023-02-11,2023-02-11,15:00,15:00,Matchweek 23,Matchweek 23,Sat,Sat,Away,Home,L,W,1,4,4,1,Leicester City,Leicester City,1,4,11,15,4,6,36.4,40.0,0.09,0.27,0.25,0.67,16.8,15.6,2,0,0,0,0,0,1.3,1.7,1.3,1.7,0.12,0.11,-0.3,2.3,-0.3,2.3,Match Report,Match Report,75,77
289,13,Tottenham Hotspur,18,West Ham,19,81,79,2023-02-19,2023-02-19,16:30,16:30,Matchweek 24,Matchweek 24,Sun,Sun,Home,Away,W,L,2,0,0,2,West Ham,West Ham,2,0,16,6,6,1,37.5,16.7,0.13,0.0,0.33,0.0,21.5,16.0,0,1,0,0,0,0,1.5,0.5,1.5,0.5,0.1,0.08,0.5,-0.5,0.5,-0.5,Match Report,Match Report,75,77
290,13,Tottenham Hotspur,18,Chelsea,5,81,84,2023-02-26,2023-02-26,13:30,13:30,Matchweek 25,Matchweek 25,Sun,Sun,Home,Away,W,L,2,0,0,2,Chelsea,Chelsea,2,0,8,10,3,2,37.5,20.0,0.25,0.0,0.67,0.0,16.5,23.8,0,0,0,0,0,0,0.8,0.4,0.8,0.4,0.1,0.04,1.2,-0.4,1.2,-0.4,Match Report,Match Report,75,73
291,13,Tottenham Hotspur,18,Wolves,110,81,78,2023-03-04,2023-03-04,15:00,15:00,Matchweek 26,Matchweek 26,Sat,Sat,Away,Home,L,W,0,1,1,0,Wolves,Wolves,0,1,21,8,6,5,28.6,62.5,0.0,0.13,0.0,0.2,20.6,21.0,2,0,0,0,0,0,1.2,0.5,1.2,0.5,0.06,0.07,-1.2,0.5,-1.2,0.5,Match Report,Match Report,75,73
292,13,Tottenham Hotspur,18,Nott'ham Forest,14,81,76,2023-03-11,2023-03-11,15:00,15:00,Matchweek 27,Matchweek 27,Sat,Sat,Home,Away,W,L,3,1,1,3,Nott'ham Forest,Nott'ham Forest,3,1,14,8,6,4,42.9,50.0,0.14,0.13,0.33,0.25,14.8,15.2,0,0,1,0,1,1,2.0,1.5,1.2,0.7,0.09,0.09,1.0,-0.5,0.8,0.3,Match Report,Match Report,75,73
293,13,Tottenham Hotspur,18,Southampton,17,81,75,2023-03-18,2023-03-18,15:00,15:00,Matchweek 28,Matchweek 28,Sat,Sat,Away,Home,D,D,3,3,3,3,Southampton,Southampton,3,3,17,18,3,6,17.6,33.3,0.18,0.11,1.0,0.33,15.8,19.6,0,1,0,1,0,1,2.3,2.4,2.3,1.6,0.13,0.1,0.7,0.6,0.7,0.4,Match Report,Match Report,75,70
294,13,Tottenham Hotspur,18,Everton,7,81,77,2023-04-03,2023-04-03,20:00,20:00,Matchweek 29,Matchweek 29,Mon,Mon,Away,Home,D,D,1,1,1,1,Everton,Everton,1,1,7,15,0,6,0.0,40.0,0.0,0.07,,0.17,19.6,19.3,0,0,1,0,1,0,1.4,0.9,0.6,0.9,0.09,0.06,-0.4,0.1,-0.6,0.1,Match Report,Match Report,75,77
295,13,Tottenham Hotspur,18,Brighton,1808,81,75,2023-04-08,2023-04-08,15:00,15:00,Matchweek 30,Matchweek 30,Sat,Sat,Home,Away,W,L,2,1,1,2,Brighton,Brighton,2,1,9,17,3,4,33.3,23.5,0.22,0.06,0.67,0.25,15.2,16.4,0,0,0,0,0,0,0.8,1.4,0.8,1.4,0.09,0.08,1.2,-0.4,1.2,-0.4,Match Report,Match Report,75,70
296,13,Tottenham Hotspur,18,Bournemouth,1943,81,74,2023-04-15,2023-04-15,15:00,15:00,Matchweek 31,Matchweek 31,Sat,Sat,Home,Away,L,W,2,3,3,2,Bournemouth,Bournemouth,2,3,24,9,8,6,33.3,66.7,0.08,0.33,0.25,0.5,17.9,17.9,1,0,0,0,0,0,2.2,1.3,2.2,1.3,0.09,0.15,-0.2,1.7,-0.2,1.7,Match Report,Match Report,75,70
297,13,Tottenham Hotspur,18,Newcastle Utd,13,81,78,2023-04-23,2023-04-23,14:00,14:00,Matchweek 32,Matchweek 32,Sun,Sun,Away,Home,L,W,1,6,6,1,Newcastle Utd,Newcastle Utd,1,6,11,25,3,8,27.3,32.0,0.09,0.24,0.33,0.75,17.2,14.3,0,0,0,0,0,0,1.0,3.7,1.0,3.7,0.09,0.16,0.0,2.3,0.0,2.3,Match Report,Match Report,75,76
298,13,Tottenham Hotspur,18,Manchester Utd,11,81,82,2023-04-27,2023-04-27,20:15,20:15,Matchweek 33,Matchweek 33,Thu,Thu,Home,Away,D,D,2,2,2,2,Manchester Utd,Manchester Utd,2,2,18,17,7,7,38.9,41.2,0.11,0.12,0.29,0.29,16.5,17.9,0,2,0,0,0,0,2.5,2.0,2.5,2.0,0.14,0.12,-0.5,0.0,-0.5,0.0,Match Report,Match Report,75,81
299,13,Tottenham Hotspur,18,Liverpool,9,81,84,2023-04-30,2023-04-30,16:30,16:30,Matchweek 34,Matchweek 34,Sun,Sun,Away,Home,L,W,3,4,4,3,Liverpool,Liverpool,3,4,10,11,6,3,60.0,27.3,0.3,0.27,0.5,1.0,20.1,16.1,0,0,0,1,0,1,2.0,2.2,2.0,1.4,0.2,0.13,1.0,1.8,1.0,1.6,Match Report,Match Report,75,79
300,13,Tottenham Hotspur,18,Crystal Palace,1799,81,76,2023-05-06,2023-05-06,15:00,15:00,Matchweek 35,Matchweek 35,Sat,Sat,Home,Away,W,L,1,0,0,1,Crystal Palace,Crystal Palace,1,0,8,7,3,2,37.5,28.6,0.13,0.0,0.33,0.0,12.7,17.6,0,1,0,0,0,0,0.9,0.4,0.9,0.4,0.11,0.05,0.1,-0.4,0.1,-0.4,Match Report,Match Report,75,70
301,13,Tottenham Hotspur,18,Aston Villa,2,81,79,2023-05-13,2023-05-13,15:00,15:00,Matchweek 36,Matchweek 36,Sat,Sat,Away,Home,L,W,1,2,2,1,Aston Villa,Aston Villa,1,2,4,8,1,4,25.0,50.0,0.0,0.25,0.0,0.5,20.3,15.4,0,1,1,0,1,0,1.4,1.2,0.6,1.2,0.14,0.15,-0.4,0.8,-0.6,0.8,Match Report,Match Report,75,72
302,13,Tottenham Hotspur,18,Brentford,1925,81,74,2023-05-20,2023-05-20,12:30,12:30,Matchweek 37,Matchweek 37,Sat,Sat,Home,Away,L,W,1,3,3,1,Brentford,Brentford,1,3,22,11,7,4,31.8,36.4,0.05,0.27,0.14,0.75,15.4,18.1,1,0,0,0,0,0,1.7,1.2,1.7,1.2,0.08,0.11,-0.7,1.8,-0.7,1.8,Match Report,Match Report,75,67
303,13,Tottenham Hotspur,18,Leeds United,8,81,76,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Away,Home,W,L,4,1,1,4,Leeds United,Leeds United,4,1,11,19,7,2,63.6,10.5,0.36,0.05,0.57,0.5,14.5,15.8,0,0,0,0,0,0,2.2,1.5,2.2,1.5,0.2,0.08,1.8,-0.5,1.8,-0.5,Match Report,Match Report,75,73
304,13,Brentford,1925,Leicester City,95,74,78,2022-08-07,2022-08-07,14:00,14:00,Matchweek 1,Matchweek 1,Sun,Sun,Away,Home,D,D,2,2,2,2,Leicester City,Leicester City,2,2,8,14,3,5,37.5,35.7,0.25,0.14,0.67,0.4,17.0,23.1,0,0,0,0,0,0,0.8,0.6,0.8,0.6,0.1,0.04,1.2,1.4,1.2,1.4,Match Report,Match Report,67,77
305,13,Brentford,1925,Manchester Utd,11,74,82,2022-08-13,2022-08-13,17:30,17:30,Matchweek 2,Matchweek 2,Sat,Sat,Home,Away,W,L,4,0,0,4,Manchester Utd,Manchester Utd,4,0,13,15,7,4,53.8,26.7,0.31,0.0,0.57,0.0,18.6,19.6,1,0,0,0,0,0,1.6,0.9,1.6,0.9,0.12,0.06,2.4,-0.9,2.4,-0.9,Match Report,Match Report,67,81
306,13,Brentford,1925,Fulham,144,74,76,2022-08-20,2022-08-20,15:00,15:00,Matchweek 3,Matchweek 3,Sat,Sat,Away,Home,L,W,2,3,3,2,Fulham,Fulham,2,3,13,18,5,9,38.5,50.0,0.15,0.17,0.4,0.33,14.1,15.5,0,1,0,0,0,0,1.8,2.4,1.8,2.4,0.14,0.14,0.2,0.6,0.2,0.6,Match Report,Match Report,67,76
307,13,Brentford,1925,Everton,7,74,77,2022-08-27,2022-08-27,15:00,15:00,Matchweek 4,Matchweek 4,Sat,Sat,Home,Away,D,D,1,1,1,1,Everton,Everton,1,1,20,14,5,7,25.0,50.0,0.05,0.07,0.2,0.14,14.8,16.7,0,0,0,0,0,0,2.1,1.1,2.1,1.1,0.11,0.08,-1.1,-0.1,-1.1,-0.1,Match Report,Match Report,67,77
308,13,Brentford,1925,Crystal Palace,1799,74,76,2022-08-30,2022-08-30,19:30,19:30,Matchweek 5,Matchweek 5,Tue,Tue,Away,Home,D,D,1,1,1,1,Crystal Palace,Crystal Palace,1,1,9,13,3,4,33.3,30.8,0.11,0.08,0.33,0.25,10.7,19.2,0,0,0,0,0,0,1.4,1.0,1.4,1.0,0.16,0.08,-0.4,0.0,-0.4,0.0,Match Report,Match Report,67,70
309,13,Brentford,1925,Leeds United,8,74,76,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Home,Away,W,L,5,2,2,5,Leeds United,Leeds United,5,2,13,17,7,6,53.8,35.3,0.31,0.12,0.57,0.33,18.8,21.9,2,1,1,0,1,0,2.3,1.7,1.6,1.7,0.13,0.11,2.7,0.3,2.4,0.3,Match Report,Match Report,67,73
310,13,Brentford,1925,Arsenal,1,74,79,2022-09-18,2022-09-18,12:00,12:00,Matchweek 8,Matchweek 8,Sun,Sun,Home,Away,L,W,0,3,3,0,Arsenal,Arsenal,0,3,5,13,2,7,40.0,53.8,0.0,0.23,0.0,0.43,13.9,18.2,1,0,0,0,0,0,0.5,1.5,0.5,1.5,0.11,0.12,-0.5,1.5,-0.5,1.5,Match Report,Match Report,67,78
311,13,Brentford,1925,Bournemouth,1943,74,74,2022-10-01,2022-10-01,15:00,15:00,Matchweek 9,Matchweek 9,Sat,Sat,Away,Home,D,D,0,0,0,0,Bournemouth,Bournemouth,0,0,13,7,4,0,30.8,0.0,0.0,0.0,0.0,,15.2,15.5,1,1,0,0,0,0,0.9,0.4,0.9,0.4,0.07,0.05,-0.9,-0.4,-0.9,-0.4,Match Report,Match Report,67,70
312,13,Brentford,1925,Newcastle Utd,13,74,78,2022-10-08,2022-10-08,15:00,15:00,Matchweek 10,Matchweek 10,Sat,Sat,Away,Home,L,W,1,5,5,1,Newcastle Utd,Newcastle Utd,1,4,5,16,2,6,40.0,37.5,0.0,0.25,0.0,0.67,18.2,18.6,0,0,1,0,1,0,1.2,1.5,0.4,1.5,0.08,0.1,-0.2,2.5,-0.4,2.5,Match Report,Match Report,67,76
313,13,Brentford,1925,Brighton,1808,74,75,2022-10-14,2022-10-14,20:00,20:00,Matchweek 11,Matchweek 11,Fri,Fri,Home,Away,W,L,2,0,0,2,Brighton,Brighton,2,0,6,21,1,7,16.7,33.3,0.17,0.0,1.0,0.0,16.3,17.2,0,0,1,0,1,0,1.5,1.9,0.7,1.9,0.11,0.09,0.5,-1.9,0.3,-1.9,Match Report,Match Report,67,70
314,13,Brentford,1925,Chelsea,5,74,84,2022-10-19,2022-10-19,19:30,19:30,Matchweek 12,Matchweek 12,Wed,Wed,Home,Away,D,D,0,0,0,0,Chelsea,Chelsea,0,0,8,14,5,5,62.5,35.7,0.0,0.0,0.0,0.0,14.5,21.4,0,0,0,0,0,0,1.3,0.9,1.3,0.9,0.16,0.06,-1.3,-0.9,-1.3,-0.9,Match Report,Match Report,67,73
315,13,Brentford,1925,Aston Villa,2,74,79,2022-10-23,2022-10-23,14:00,14:00,Matchweek 13,Matchweek 13,Sun,Sun,Away,Home,L,W,0,4,4,0,Aston Villa,Aston Villa,0,4,12,18,3,10,25.0,55.6,0.0,0.17,0.0,0.3,16.8,18.7,0,0,0,1,0,1,0.9,2.8,0.9,2.1,0.08,0.13,-0.9,1.2,-0.9,0.9,Match Report,Match Report,67,72
316,13,Brentford,1925,Wolves,110,74,78,2022-10-29,2022-10-29,15:00,15:00,Matchweek 14,Matchweek 14,Sat,Sat,Home,Away,D,D,1,1,1,1,Wolves,Wolves,1,1,12,13,3,4,25.0,30.8,0.08,0.08,0.33,0.25,15.4,20.4,0,0,0,0,0,0,1.4,0.6,1.4,0.6,0.12,0.05,-0.4,0.4,-0.4,0.4,Match Report,Match Report,67,73
317,13,Brentford,1925,Nott'ham Forest,14,74,76,2022-11-05,2022-11-05,15:00,15:00,Matchweek 15,Matchweek 15,Sat,Sat,Away,Home,D,D,2,2,2,2,Nott'ham Forest,Nott'ham Forest,2,1,5,15,1,6,20.0,40.0,0.2,0.07,1.0,0.17,20.3,17.8,0,0,1,0,1,0,1.5,1.5,0.7,1.5,0.13,0.1,0.5,-0.5,0.3,-0.5,Match Report,Match Report,67,73
