Pitch_Number,count_pass,x_interval_pass,y_interval_pass,percentage_pass,position_pass,action_pass,count_shot,x_interval_shot,y_interval_shot,percentage_shot,position_shot,action_shot,count,x_interval,y_interval,percentage,position,action,percentage_dribble,count_dribble,total_count,total_percentage,pitch_prob,pass_prob,shot_prob,dribble_prob
371,95.0,"(75.0, 80.0)","(50.0, 55.0)",0.0025766205587198,ALL,Pass,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,ALL,Shot,3.0,"(75.0, 80.0)","(50.0, 55.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,98.0,0.0051989981810974,0.002521548951498778,0.9693877551020408,0.0,0.030612244897959183
372,126.0,"(75.0, 80.0)","(55.0, 60.0)",0.0034174125305126,ALL,Pass,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,ALL,Shot,1.0,"(75.0, 80.0)","(55.0, 60.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,127.0,0.0042915384046384,0.0032677216004116817,0.9921259842519685,0.0,0.007874015748031496
373,127.0,"(75.0, 80.0)","(60.0, 65.0)",0.0034445348521833,ALL,Pass,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,ALL,Shot,2.0,"(75.0, 80.0)","(60.0, 65.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,129.0,0.005192786600435,0.00331918178309533,0.9844961240310077,0.0,0.015503875968992248
374,128.0,"(75.0, 80.0)","(65.0, 70.0)",0.003471657173854,ALL,Pass,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,ALL,Shot,3.0,"(75.0, 80.0)","(65.0, 70.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,131.0,0.0060940347962316,0.0033706419657789787,0.9770992366412213,0.0,0.022900763358778626
375,110.0,"(75.0, 80.0)","(70.0, 75.0)",0.0029834553837808,ALL,Pass,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,ALL,Shot,4.0,"(75.0, 80.0)","(70.0, 75.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,114.0,0.0064799588802842,0.002933230412967966,0.9649122807017544,0.0,0.03508771929824561
376,127.0,"(75.0, 80.0)","(75.0, 80.0)",0.0034445348521833,ALL,Pass,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,ALL,Shot,2.0,"(75.0, 80.0)","(75.0, 80.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,129.0,0.005192786600435,0.00331918178309533,0.9844961240310077,0.0,0.015503875968992248
377,120.0,"(75.0, 80.0)","(80.0, 85.0)",0.0032546786004882,ALL,Pass,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,ALL,Shot,2.0,"(75.0, 80.0)","(80.0, 85.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,122.0,0.0050029303487399,0.00313907114370256,0.9836065573770492,0.0,0.01639344262295082
378,95.0,"(75.0, 80.0)","(85.0, 90.0)",0.0025766205587198,ALL,Pass,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,ALL,Shot,2.0,"(75.0, 80.0)","(85.0, 90.0)",0.0017482517482517,ALL,Dribble,0.0017482517482517,2.0,97.0,0.0043248723069715,0.0024958188601569534,0.979381443298969,0.0,0.020618556701030927
379,104.0,"(75.0, 80.0)","(90.0, 95.0)",0.0028207214537564,ALL,Pass,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,ALL,Shot,4.0,"(75.0, 80.0)","(90.0, 95.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,108.0,0.006317224950259799,0.0027788498649170203,0.9629629629629629,0.0,0.037037037037037035
380,85.0,"(75.0, 80.0)","(95.0, 100.0)",0.0023053973420124,ALL,Pass,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,ALL,Shot,3.0,"(75.0, 80.0)","(95.0, 100.0)",0.0026223776223776,ALL,Dribble,0.0026223776223776,3.0,88.0,0.0049277749643899995,0.002264248038080535,0.9659090909090909,0.0,0.03409090909090909
381,46.0,"(75.0, 80.0)","(100.0, 105.0)",0.0012476267968538,ALL,Pass,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,ALL,Shot,4.0,"(75.0, 80.0)","(100.0, 105.0)",0.0034965034965034,ALL,Dribble,0.0034965034965034,4.0,50.0,0.0047441302933572,0.0012865045670912131,0.92,0.0,0.08
382,58.0,"(75.0, 80.0)","(105.0, 110.0)",0.0015730946569026,ALL,Pass,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,ALL,Shot,6.0,"(75.0, 80.0)","(105.0, 110.0)",0.0052447552447552,ALL,Dribble,0.0052447552447552,6.0,64.0,0.0068178499016578,0.001646725845876753,0.90625,0.0,0.09375
383,34.0,"(75.0, 80.0)","(110.0, 115.0)",0.0009221589368049,ALL,Pass,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,ALL,Shot,1.0,"(75.0, 80.0)","(110.0, 115.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,35.0,0.0017962848109307,0.0009005531969638492,0.9714285714285714,0.0,0.02857142857142857
384,139.0,"(75.0, 80.0)","(115.0, 120.0)",0.0037700027122321,ALL,Pass,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,ALL,Shot,1.0,"(75.0, 80.0)","(115.0, 120.0)",0.0008741258741258,ALL,Dribble,0.0008741258741258,1.0,140.0,0.0046441285863579,0.003602212787855397,0.9928571428571429,0.0,0.007142857142857143
