Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Unnamed: 23_level_0,Unnamed: 24_level_0,Expected,Expected.1,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 32_level_0,90s,Att,Pos,Squad,Player,Pass/90,Shot_Accuracy,Pass_Accuracy
496,Catena,es ESP,DF,Rayo Vallecano,es La Liga,27,1994,34.5,1505,1825,82.5,36676,15330,299,340,87.9,841,914,92.0,361,538,67.1,1,1.4,0.6,-0.4,7,134,3,0,119,Matches,34.5,1825.0,DF,Rayo Vallecano,Catena,52.89855072463768,,82.5
497,Yoann Cathline,fr FRA,"FW,MF",Lorient,fr Ligue 1,20,2002,12.1,241,361,66.8,3681,1269,134,170,78.8,82,129,63.6,17,37,45.9,1,0.7,0.7,+0.3,6,14,13,6,29,Matches,12.1,361.0,"FW,MF",Lorient,Yoann Cathline,29.83471074380165,,66.8
498,Maximiliano Caufriez,be BEL,DF,Clermont Foot,fr Ligue 1,25,1997,24.7,996,1126,88.5,17670,6475,421,459,91.7,446,487,91.6,102,140,72.9,0,0.0,0.3,0.0,0,67,4,0,92,Matches,24.7,1126.0,DF,Clermont Foot,Maximiliano Caufriez,45.58704453441296,,88.5
499,Edinson Cavani,uy URU,FW,Valencia,es La Liga,35,1987,16.1,263,354,74.3,4029,556,161,203,79.3,73,94,77.7,22,27,81.5,2,1.7,1.1,+0.3,12,14,4,0,20,Matches,16.1,354.0,FW,Valencia,Edinson Cavani,21.98757763975155,,74.3
500,Dani Ceballos,es ESP,MF,Real Madrid,es La Liga,25,1996,17.4,1362,1504,90.6,21362,6610,745,785,94.9,445,475,93.7,117,146,80.1,4,2.1,2.0,+1.9,30,198,18,1,204,Matches,17.4,1504.0,MF,Real Madrid,Dani Ceballos,86.4367816091954,,90.6
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
501,Pietro Ceccaroni,it ITA,DF,Lecce,it Serie A,26,1995,0.5,10,14,71.4,187,78,6,6,100.0,2,4,50.0,2,4,50.0,0,0.2,0.0,-0.2,1,0,0,0,0,Matches,0.5,14.0,DF,Lecce,Pietro Ceccaroni,28.0,,71.4
502,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,30,1992,15.7,479,623,76.9,8667,3491,199,225,88.4,219,261,83.9,52,98,53.1,0,0.2,0.3,-0.2,5,43,7,2,53,Matches,15.7,623.0,DF,Hellas Verona,Federico Ceccherini,39.681528662420384,24.4,76.9
503,Assan Ceesay,gm GAM,FW,Lecce,it Serie A,28,1994,20.1,226,394,57.4,2930,366,128,193,66.3,62,106,58.5,12,28,42.9,0,0.8,0.7,-0.8,8,13,5,1,16,Matches,20.1,394.0,FW,Lecce,Assan Ceesay,19.601990049751244,,57.4
504,Emil Ceide,no NOR,FW,Sassuolo,it Serie A,20,2001,5.7,123,169,72.8,1571,499,89,103,86.4,24,36,66.7,4,7,57.1,1,1.3,0.9,-0.3,8,7,9,1,19,Matches,5.7,169.0,FW,Sassuolo,Emil Ceide,29.649122807017545,,72.8
505,Zeki Çelik,tr TUR,DF,Roma,it Serie A,25,1997,16.7,697,927,75.2,11222,4779,365,408,89.5,250,323,77.4,59,124,47.6,1,1.6,1.4,-0.6,16,55,24,7,67,Matches,16.7,927.0,DF,Roma,Zeki Çelik,55.50898203592815,,75.2
506,Álex Centelles,es ESP,DF,Almería,es La Liga,24,1997,12.5,412,577,71.4,7029,2965,190,223,85.2,170,216,78.7,37,97,38.1,2,1.3,1.1,+0.7,13,32,9,6,35,Matches,12.5,577.0,DF,Almería,Álex Centelles,46.16,,71.4
507,Fabien Centonze,fr FRA,DF,Nantes,fr Ligue 1,26,1996,18.8,715,945,75.7,11285,4732,364,437,83.3,275,352,78.1,47,97,48.5,0,0.9,0.9,-0.9,12,59,21,12,102,Matches,18.8,945.0,DF,Nantes,Fabien Centonze,50.26595744680851,,75.7
508,Michele Cerofolini,it ITA,GK,Fiorentina,it Serie A,23,1999,5.0,148,195,75.9,3964,2708,27,27,100.0,71,71,100.0,49,96,51.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,5.0,195.0,GK,Fiorentina,Michele Cerofolini,39.0,,75.9
509,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,es La Liga,28,1994,21.0,620,874,70.9,9395,3007,348,410,84.9,207,272,76.1,44,109,40.4,4,2.7,2.9,+1.3,27,49,26,9,69,Matches,21.0,874.0,"MF,DF",Celta Vigo,Franco Cervi,41.61904761904762,,70.9
510,Julian Chabot,de GER,DF,Köln,de Bundesliga,24,1998,20.0,975,1184,82.3,18978,6050,320,359,89.1,560,635,88.2,89,171,52.0,2,2.0,0.8,0.0,4,45,0,0,52,Matches,20.0,1184.0,DF,Köln,Julian Chabot,59.2,,82.3
511,Florian Chabrolle,fr FRA,MF,Ajaccio,fr Ligue 1,24,1998,3.7,120,138,87.0,1822,345,60,65,92.3,49,57,86.0,4,9,44.4,0,0.0,0.1,0.0,0,7,2,0,14,Matches,3.7,138.0,MF,Ajaccio,Florian Chabrolle,37.2972972972973,,87.0
512,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,fr Ligue 1,17,2005,6.5,430,465,92.5,7453,2477,184,193,95.3,200,216,92.6,33,41,80.5,0,0.1,0.1,-0.1,1,26,1,0,23,Matches,6.5,465.0,DF,Paris S-G,El Chadaille Bitshiabu,71.53846153846153,39.7,92.5
513,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,fr Ligue 1,19,2002,26.0,742,1018,72.9,11489,3144,398,486,81.9,252,324,77.8,56,121,46.3,5,4.9,4.5,+0.1,30,68,27,5,101,Matches,26.0,1018.0,"FW,MF",Toulouse,Fares Chaïbi,39.15384615384615,,72.9
514,Nathaniel Chalobah,eng ENG,MF,Fulham,eng Premier League,27,1994,0.1,4,5,80.0,67,9,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,0.1,5.0,MF,Fulham,Nathaniel Chalobah,50.0,,80.0
515,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,23,1999,17.9,1051,1200,87.6,18603,5316,419,467,89.7,551,594,92.8,70,107,65.4,0,0.3,0.3,-0.3,4,64,3,1,71,Matches,17.9,1200.0,DF,Chelsea,Trevoh Chalobah,67.0391061452514,37.3,87.6
516,Muhammed Cham,at AUT,MF,Clermont Foot,fr Ligue 1,21,2000,21.9,813,1038,78.3,12971,3167,409,479,85.4,288,345,83.5,71,130,54.6,4,3.1,4.1,+0.9,31,62,35,3,106,Matches,21.9,1038.0,MF,Clermont Foot,Muhammed Cham,47.397260273972606,,78.3
517,Calum Chambers,eng ENG,"DF,MF",Aston Villa,eng Premier League,27,1995,3.9,157,207,75.8,2924,1310,66,76,86.8,77,94,81.9,14,31,45.2,0,0.3,0.2,-0.3,2,9,2,1,16,Matches,3.9,207.0,"DF,MF",Aston Villa,Calum Chambers,53.07692307692308,,75.8
518,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,32,1990,1.0,36,61,59.0,770,554,8,20,40.0,18,25,72.0,8,10,80.0,0,0.0,0.1,0.0,1,7,0,0,7,Matches,1.0,61.0,DF,Eint Frankfurt,Timothy Chandler,61.0,,59.0
519,Gaëtan Charbonnier,fr FRA,"FW,MF",Auxerre,fr Ligue 1,33,1988,2.8,79,89,88.8,1359,298,36,42,85.7,33,36,91.7,7,7,100.0,0,0.2,0.1,-0.2,3,5,5,0,11,Matches,2.8,89.0,"FW,MF",Auxerre,Gaëtan Charbonnier,31.78571428571429,,88.8
520,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,27,1994,27.7,1060,1318,80.4,23796,9346,292,334,87.4,546,608,89.8,201,338,59.5,0,0.4,0.7,-0.4,8,96,11,3,80,Matches,27.7,1318.0,DF,Brest,Brendan Chardonnet,47.58122743682311,,80.4
521,Shea Charles,nir NIR,DF,Manchester City,eng Premier League,18,2003,0.3,23,25,92.0,456,106,7,8,87.5,13,13,100.0,3,3,100.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches,0.3,25.0,DF,Manchester City,Shea Charles,83.33333333333334,,92.0
522,Xavier Chavalerin,fr FRA,MF,Troyes,fr Ligue 1,31,1991,27.0,875,1068,81.9,14453,4866,415,465,89.2,349,403,86.6,69,119,58.0,2,2.3,2.2,-0.3,22,77,12,5,95,Matches,27.0,1068.0,MF,Troyes,Xavier Chavalerin,39.55555555555556,,81.9
523,Pep Chavarría,es ESP,"FW,MF",Rayo Vallecano,es La Liga,24,1998,4.1,126,178,70.8,1933,743,65,77,84.4,45,57,78.9,8,18,44.4,2,0.7,0.5,+1.3,11,7,8,2,19,Matches,4.1,178.0,"FW,MF",Rayo Vallecano,Pep Chavarría,43.41463414634147,,70.8
524,Ivane Chegra,fr FRA,"MF,FW",Ajaccio,fr Ligue 1,18,2004,2.1,21,40,52.5,447,232,6,15,40.0,10,13,76.9,4,9,44.4,0,0.1,0.1,-0.1,1,5,1,0,7,Matches,2.1,40.0,"MF,FW",Ajaccio,Ivane Chegra,19.047619047619047,,52.5
525,Pape Cheikh Diop,sn SEN,MF,Elche,es La Liga,24,1997,0.4,14,19,73.7,222,71,8,9,88.9,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,0.4,19.0,MF,Elche,Pape Cheikh Diop,47.5,,73.7
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,34.4,
526,Rayan Cherki,fr FRA,"MF,FW",Lyon,fr Ligue 1,18,2003,20.8,844,1094,77.1,13798,3601,433,505,85.7,278,353,78.8,92,159,57.9,6,7.2,9.0,-1.2,66,71,60,4,144,Matches,20.8,1094.0,"MF,FW",Lyon,Rayan Cherki,52.59615384615385,,77.1
527,Ilyes Cheti,dz ALG,DF,Angers,fr Ligue 1,27,1995,2.3,102,118,86.4,1692,467,50,56,89.3,37,40,92.5,10,15,66.7,0,0.2,0.0,-0.2,1,6,1,1,4,Matches,2.3,118.0,DF,Angers,Ilyes Cheti,51.30434782608696,,86.4
528,Lucas Chevalier,fr FRA,GK,Lille,fr Ligue 1,20,2001,32.0,779,1010,77.1,17580,12052,223,224,99.6,401,408,98.3,146,367,39.8,0,0.6,0.2,-0.6,2,19,0,0,0,Matches,32.0,1010.0,GK,Lille,Lucas Chevalier,31.5625,,77.1
529,Fabio Chiarodia,it ITA,DF,Werder Bremen,de Bundesliga,17,2005,0.7,15,22,68.2,335,140,3,6,50.0,8,9,88.9,4,5,80.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches,0.7,22.0,DF,Werder Bremen,Fabio Chiarodia,31.42857142857143,,68.2
530,Federico Chiesa,it ITA,"DF,MF",Juventus,it Serie A,24,1997,9.5,246,338,72.8,3806,1114,135,163,82.8,87,119,73.1,14,26,53.8,5,2.6,1.7,+2.4,20,25,15,6,34,Matches,9.5,338.0,"DF,MF",Juventus,Federico Chiesa,35.578947368421055,,72.8
531,Ben Chilwell,eng ENG,"DF,MF",Chelsea,eng Premier League,25,1996,15.6,762,977,78.0,10963,3238,469,507,92.5,223,284,78.5,42,123,34.1,2,2.2,2.4,-0.2,21,42,10,7,41,Matches,15.6,977.0,"DF,MF",Chelsea,Ben Chilwell,62.62820512820513,,78.0
532,Vlad Chiricheș,ro ROU,DF,Cremonese,it Serie A,32,1989,10.9,344,410,83.9,6776,3146,119,128,93.0,178,203,87.7,41,68,60.3,0,0.0,0.0,0.0,1,17,0,0,18,Matches,10.9,410.0,DF,Cremonese,Vlad Chiricheș,37.61467889908257,,83.9
533,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,25,1997,22.5,1163,1360,85.5,21412,6260,493,528,93.4,465,522,89.1,159,239,66.5,1,1.7,0.8,-0.7,24,182,12,1,172,Matches,22.5,1360.0,MF,Nantes,Pedro Chirivella,60.44444444444444,,85.5
534,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,20,2001,27.3,867,1092,79.4,15720,5467,354,414,85.5,364,425,85.6,110,183,60.1,6,3.5,2.7,+2.5,27,89,19,3,105,Matches,27.3,1092.0,MF,Montpellier,Joris Chotard,40.0,,79.4
535,Andreas Christensen,dk DEN,DF,Barcelona,es La Liga,26,1996,19.6,1416,1507,94.0,25804,8685,549,580,94.7,740,761,97.2,113,142,79.6,1,0.5,0.9,+0.5,6,114,4,0,91,Matches,19.6,1507.0,DF,Barcelona,Andreas Christensen,76.88775510204081,,94.0
536,Oliver Christensen,dk DEN,GK,Hertha BSC,de Bundesliga,23,1999,33.0,777,1218,63.8,23464,18548,132,132,100.0,346,353,98.0,299,727,41.1,0,0.0,0.1,0.0,0,13,0,0,2,Matches,33.0,1218.0,GK,Hertha BSC,Oliver Christensen,36.90909090909091,,63.8
537,Ryan Christie,sct SCO,"MF,FW",Bournemouth,eng Premier League,27,1995,20.4,521,651,80.0,8356,2028,279,327,85.3,175,196,89.3,47,81,58.0,1,2.4,2.0,-1.4,30,43,19,2,71,Matches,20.4,651.0,"MF,FW",Bournemouth,Ryan Christie,31.911764705882355,,80.0
538,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,eng Premier League,18,2003,3.9,179,203,88.2,2291,502,126,140,90.0,33,37,89.2,8,8,100.0,0,0.6,0.6,-0.6,8,11,7,2,23,Matches,3.9,203.0,"MF,FW",Chelsea,Carney Chukwuemeka,52.05128205128205,28.3,88.2
539,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,es La Liga,23,1999,26.0,697,908,76.8,10572,2312,402,467,86.1,229,289,79.2,50,76,65.8,5,4.3,4.4,+0.7,44,35,45,7,85,Matches,26.0,908.0,"FW,MF",Villarreal,Samuel Chukwueze,34.92307692307692,,76.8
540,Darko Churlinov,mk MKD,FW,Stuttgart,de Bundesliga,22,2000,0.3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.3,0.0,FW,Stuttgart,Darko Churlinov,0.0,,
541,Víctor Chust,es ESP,DF,Cádiz,es La Liga,22,2000,10.7,364,440,82.7,8016,2967,105,118,89.0,172,192,89.6,78,113,69.0,0,0.0,0.1,0.0,1,22,1,0,22,Matches,10.7,440.0,DF,Cádiz,Víctor Chust,41.12149532710281,,82.7
542,Tolga Ciğerci,tr TUR,MF,Hertha BSC,de Bundesliga,30,1992,7.5,326,420,77.6,5350,1484,146,169,86.4,150,185,81.1,22,43,51.2,1,0.3,0.5,+0.7,5,23,2,1,32,Matches,7.5,420.0,MF,Hertha BSC,Tolga Ciğerci,56.0,,77.6
543,Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,20,2002,3.1,75,113,66.4,1245,267,41,51,80.4,25,40,62.5,8,14,57.1,0,0.1,0.1,-0.1,3,1,2,2,0,Matches,3.1,113.0,"MF,DF",Ajaccio,Yanis Cimignani,36.45161290322581,,66.4
544,Daniel Ciofani,it ITA,FW,Cremonese,it Serie A,37,1985,11.8,120,195,61.5,1690,427,64,92,69.6,34,54,63.0,10,16,62.5,0,0.7,0.9,-0.7,10,13,4,0,10,Matches,11.8,195.0,FW,Cremonese,Daniel Ciofani,16.525423728813557,,61.5
545,Tio Cipot,si SVN,"FW,MF",Spezia,it Serie A,19,2003,1.5,40,59,67.8,522,155,25,27,92.6,13,18,72.2,1,6,16.7,0,0.1,0.1,-0.1,3,2,2,1,5,Matches,1.5,59.0,"FW,MF",Spezia,Tio Cipot,39.333333333333336,,67.8
546,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,es La Liga,28,1994,14.2,575,700,82.1,11074,3062,226,268,84.3,273,307,88.9,70,96,72.9,0,0.3,0.3,-0.3,6,63,4,0,65,Matches,14.2,700.0,"MF,DF",Rayo Vallecano,Pathé Ciss,49.29577464788733,,82.1
547,Souleymane Cissé,fr FRA,DF,Clermont Foot,fr Ligue 1,19,2002,0.4,8,11,72.7,128,9,5,5,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.4,11.0,DF,Clermont Foot,Souleymane Cissé,27.5,46.0,72.7
548,Patrick Ciurria,it ITA,"DF,MF",Monza,it Serie A,27,1995,30.6,1061,1335,79.5,16691,5156,563,633,88.9,387,493,78.5,76,140,54.3,5,5.5,3.3,-0.5,36,67,31,14,91,Matches,30.6,1335.0,"DF,MF",Monza,Patrick Ciurria,43.62745098039216,,79.5
549,Bobby Clark,eng ENG,MF,Liverpool,eng Premier League,17,2005,0.1,1,1,100.0,29,17,0,0,,1,1,100.0,0,0,,0,0.0,0.1,0.0,0,0,1,0,1,Matches,0.1,1.0,MF,Liverpool,Bobby Clark,10.0,,100.0
550,Alexis Claude-Maurice,fr FRA,FW,Nice,fr Ligue 1,24,1998,0.7,20,25,80.0,260,33,12,13,92.3,5,7,71.4,1,2,50.0,0,0.0,0.0,0.0,1,1,1,0,2,Matches,0.7,25.0,FW,Nice,Alexis Claude-Maurice,35.714285714285715,,80.0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
551,Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,fr Ligue 1,24,1998,6.7,201,240,83.8,2708,541,122,136,89.7,62,73,84.9,5,10,50.0,3,1.3,0.9,+1.7,7,16,7,0,25,Matches,6.7,240.0,"MF,FW",Lens,Alexis Claude-Maurice,35.82089552238806,25.0,83.8
552,Jonathan Clauss,fr FRA,DF,Marseille,fr Ligue 1,29,1992,28.8,1091,1461,74.7,17647,6285,553,671,82.4,426,542,78.6,74,150,49.3,9,8.4,7.2,+0.6,49,90,54,23,121,Matches,28.8,1461.0,DF,Marseille,Jonathan Clauss,50.72916666666666,,74.7
553,Carlos Clerc,es ESP,"DF,MF",Elche,es La Liga,30,1992,29.3,1040,1397,74.4,16100,6659,563,638,88.2,392,495,79.2,63,179,35.2,1,2.1,2.0,-1.1,16,78,18,9,107,Matches,29.3,1397.0,"DF,MF",Elche,Carlos Clerc,47.67918088737201,,74.4
554,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,31,1991,18.2,654,832,78.6,10205,3887,341,386,88.3,283,346,81.8,24,73,32.9,0,0.7,0.6,-0.7,7,51,6,5,52,Matches,18.2,832.0,DF,Crystal Palace,Nathaniel Clyne,45.71428571428572,,78.6
555,Conor Coady,eng ENG,DF,Everton,eng Premier League,29,1993,23.3,1025,1209,84.8,21731,8337,284,302,94.0,578,622,92.9,155,267,58.1,1,0.3,0.5,+0.7,4,73,3,1,43,Matches,23.3,1209.0,DF,Everton,Conor Coady,51.88841201716738,,84.8
556,Nicolò Cocetta,it ITA,DF,Udinese,it Serie A,18,2003,0.4,11,12,91.7,170,57,4,4,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.4,12.0,DF,Udinese,Nicolò Cocetta,30.0,,91.7
557,Marcus Coco,fr FRA,"FW,MF",Nantes,fr Ligue 1,26,1996,7.1,175,244,71.7,2841,897,97,124,78.2,48,67,71.6,20,35,57.1,0,1.1,0.7,-1.1,10,15,8,5,26,Matches,7.1,244.0,"FW,MF",Nantes,Marcus Coco,34.36619718309859,,71.7
558,Alexandre Coeff,fr FRA,DF,Auxerre,fr Ligue 1,30,1992,6.5,287,353,81.3,6143,2229,72,88,81.8,165,183,90.2,44,68,64.7,1,0.3,0.1,+0.7,1,19,1,0,26,Matches,6.5,353.0,DF,Auxerre,Alexandre Coeff,54.30769230769231,,81.3
559,Jack Colback,eng ENG,MF,Nott'ham Forest,eng Premier League,32,1989,5.5,119,143,83.2,1936,446,61,71,85.9,48,55,87.3,8,11,72.7,0,0.2,0.2,-0.2,2,12,3,1,16,Matches,5.5,143.0,MF,Nott'ham Forest,Jack Colback,26.0,,83.2
560,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,33,1988,18.4,597,789,75.7,9624,3826,306,350,87.4,237,299,79.3,42,99,42.4,0,0.9,0.9,-0.9,4,35,18,7,61,Matches,18.4,789.0,DF,Everton,Séamus Coleman,42.8804347826087,,75.7
561,David Čolina,hr CRO,"DF,FW",Augsburg,de Bundesliga,22,2000,1.8,41,71,57.7,644,293,25,34,73.5,9,18,50.0,5,12,41.7,0,0.1,0.1,-0.1,2,3,2,1,6,Matches,1.8,71.0,"DF,FW",Augsburg,David Čolina,39.44444444444444,,57.7
562,Álex Collado,es ESP,MF,Elche,es La Liga,23,1999,8.1,276,336,82.1,4177,909,164,177,92.7,77,92,83.7,24,36,66.7,1,1.6,1.6,-0.6,20,25,10,2,34,Matches,8.1,336.0,MF,Elche,Álex Collado,41.48148148148148,,82.1
563,Diego Collado,es ESP,FW,Villarreal,es La Liga,21,2001,0.1,5,7,71.4,111,15,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,0.1,7.0,FW,Villarreal,Diego Collado,70.0,,71.4
564,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,29,1992,15.4,615,714,86.1,12155,4062,165,186,88.7,380,412,92.2,58,96,60.4,0,0.0,0.1,0.0,0,38,1,0,33,Matches,15.4,714.0,DF,Sampdoria,Omar Colley,46.36363636363636,,86.1
565,Nathan Collins,ie IRL,DF,Wolves,eng Premier League,21,2001,20.2,1001,1138,88.0,20045,6918,304,332,91.6,566,610,92.8,114,168,67.9,0,0.1,0.2,-0.1,2,68,2,0,64,Matches,20.2,1138.0,DF,Wolves,Nathan Collins,56.336633663366335,25.6,88.0
566,Lorenzo Colombo,it ITA,FW,Lecce,it Serie A,20,2002,16.8,208,332,62.7,2639,568,133,180,73.9,40,62,64.5,11,28,39.3,2,1.4,0.5,+0.6,17,14,6,2,21,Matches,16.8,332.0,FW,Lecce,Lorenzo Colombo,19.761904761904763,,62.7
567,Andrea Colpani,it ITA,MF,Monza,it Serie A,23,1999,10.5,319,409,78.0,5412,1268,157,180,87.2,123,145,84.8,30,55,54.5,1,1.9,1.8,-0.9,17,28,14,2,51,Matches,10.5,409.0,MF,Monza,Andrea Colpani,38.95238095238095,,78.0
568,Levi Colwill,eng ENG,DF,Brighton,eng Premier League,19,2003,13.6,1027,1165,88.2,17912,7475,431,468,92.1,501,552,90.8,75,106,70.8,2,0.5,0.3,+1.5,7,78,3,0,70,Matches,13.6,1165.0,DF,Brighton,Levi Colwill,85.66176470588236,34.7,88.2
569,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,26,1996,15.7,640,806,79.4,10106,2128,359,406,88.4,218,269,81.0,48,78,61.5,5,5.5,6.5,-0.5,42,26,44,17,70,Matches,15.7,806.0,"FW,MF",Bayern Munich,Kingsley Coman,51.3375796178344,,79.4
570,Eray Cömert,ch SUI,DF,Valencia,es La Liga,24,1998,18.6,815,945,86.2,17301,5980,208,234,88.9,484,514,94.2,113,170,66.5,0,0.1,0.2,-0.1,3,48,2,0,54,Matches,18.6,945.0,DF,Valencia,Eray Cömert,50.80645161290322,,86.2
571,Santi Comesaña,es ESP,MF,Rayo Vallecano,es La Liga,25,1996,27.2,1024,1240,82.6,16598,5032,533,604,88.2,377,449,84.0,83,115,72.2,2,2.2,2.0,-0.2,41,136,17,2,150,Matches,27.2,1240.0,MF,Rayo Vallecano,Santi Comesaña,45.588235294117645,,82.6
572,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,35,1987,35.0,1130,1427,79.2,31355,20598,200,201,99.5,483,486,99.4,444,735,60.4,0,0.0,0.0,0.0,0,16,0,0,1,Matches,35.0,1427.0,GK,Sassuolo,Andrea Consigli,40.77142857142857,,79.2
573,Abdu Conté,pt POR,DF,Troyes,fr Ligue 1,24,1998,14.6,591,754,78.4,10401,3886,256,303,84.5,270,324,83.3,52,83,62.7,2,2.0,1.8,0.0,14,41,14,6,56,Matches,14.6,754.0,DF,Troyes,Abdu Conté,51.64383561643836,,78.4
574,Andrea Conti,it ITA,DF,Sampdoria,it Serie A,28,1994,0.3,6,11,54.5,76,25,5,7,71.4,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,0.3,11.0,DF,Sampdoria,Andrea Conti,36.66666666666667,,54.5
575,Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,25,1997,19.1,593,751,79.0,9922,3136,291,330,88.2,238,274,86.9,48,93,51.6,2,2.5,2.3,-0.5,24,55,14,9,63,Matches,19.1,751.0,MF,Bournemouth,Lewis Cook,39.31937172774869,,79.0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
576,Steve Cook,eng ENG,DF,Nott'ham Forest,eng Premier League,31,1991,10.6,369,459,80.4,7884,2511,80,99,80.8,234,261,89.7,51,91,56.0,0,0.6,0.6,-0.6,3,18,2,1,19,Matches,10.6,459.0,DF,Nott'ham Forest,Steve Cook,43.301886792452834,,80.4
577,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,30,1991,15.8,620,789,78.6,11491,4568,241,274,88.0,318,376,84.6,52,117,44.4,0,0.7,0.3,-0.7,5,49,1,1,47,Matches,15.8,789.0,DF,Leeds United,Liam Cooper,49.93670886075949,,78.6
578,Copete,es ESP,DF,Mallorca,es La Liga,22,1999,24.5,668,880,75.9,13455,5746,232,262,88.5,319,366,87.2,106,199,53.3,0,0.2,0.3,-0.2,3,61,4,1,58,Matches,24.5,880.0,DF,Mallorca,Copete,35.91836734693877,,75.9
579,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,18,2003,13.1,403,557,72.4,7562,3275,145,174,83.3,222,271,81.9,32,83,38.6,0,0.0,0.2,0.0,0,30,3,1,42,Matches,13.1,557.0,DF,Hellas Verona,Diego Coppola,42.51908396946565,,72.4
580,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,31,1991,8.3,265,311,85.2,3778,803,152,167,91.0,80,88,90.9,14,20,70.0,0,1.0,1.2,-1.0,6,19,3,1,29,Matches,8.3,311.0,MF,Villarreal,Francis Coquelin,37.46987951807228,,85.2
581,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,31,1990,8.7,257,371,69.3,4354,1895,120,150,80.0,103,151,68.2,23,45,51.1,1,0.3,0.4,+0.7,5,18,7,5,29,Matches,8.7,371.0,DF,Nantes,Sébastien Corchia,42.64367816091954,,69.3
582,Alex Cordaz,it ITA,GK,Inter,it Serie A,39,1983,0.3,11,20,55.0,274,200,4,4,100.0,3,4,75.0,4,11,36.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.3,20.0,GK,Inter,Alex Cordaz,66.66666666666667,,55.0
