Pitch_Number,count,x_interval,y_interval,percentage,position
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,WBL
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,WBL
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,WBL
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,WBL
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,WBL
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,WBL
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,WBL
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,WBL
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,WBL
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,WBL
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,WBL
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,WBL
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,WBL
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,WBL
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,WBL
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,WBL
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,WBL
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,WBL
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,WBL
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,WBL
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,WBL
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,WBL
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,WBL
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,WBL
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,WBL
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,WBL
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,WBL
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,WBL
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,WBL
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,WBL
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,WBL
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,WBL
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,WBL
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,WBL
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,WBL
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,WBL
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,WBL
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,WBL
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,WBL
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,WBL
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,WBL
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,WBL
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,WBL
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,WBL
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,WBL
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,WBL
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,WBL
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,WBL
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,WBL
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,WBL
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,WBL
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,WBL
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,WBL
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,WBL
91,0.0,"(15.0, 20.0)","(90.0, 95.0)",0.0,WBL
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,WBL
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,WBL
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,WBL
95,0.0,"(15.0, 20.0)","(110.0, 115.0)",0.0,WBL
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,WBL
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,WBL
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,WBL
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,WBL
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,WBL
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,WBL
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,WBL
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,WBL
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,WBL
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,WBL
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,WBL
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,WBL
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,WBL
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,WBL
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,WBL
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,WBL
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,WBL
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,WBL
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,WBL
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,WBL
116,0.0,"(20.0, 25.0)","(95.0, 100.0)",0.0,WBL
117,0.0,"(20.0, 25.0)","(100.0, 105.0)",0.0,WBL
118,0.0,"(20.0, 25.0)","(105.0, 110.0)",0.0,WBL
119,0.0,"(20.0, 25.0)","(110.0, 115.0)",0.0,WBL
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,WBL
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,WBL
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,WBL
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,WBL
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,WBL
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,WBL
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,WBL
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,WBL
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,WBL
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,WBL
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,WBL
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,WBL
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,WBL
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,WBL
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,WBL
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,WBL
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,WBL
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,WBL
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,WBL
139,1.0,"(25.0, 30.0)","(90.0, 95.0)",0.041666666666666664,WBL
140,2.0,"(25.0, 30.0)","(95.0, 100.0)",0.08333333333333333,WBL
141,0.0,"(25.0, 30.0)","(100.0, 105.0)",0.0,WBL
142,2.0,"(25.0, 30.0)","(105.0, 110.0)",0.08333333333333333,WBL
143,6.0,"(25.0, 30.0)","(110.0, 115.0)",0.25,WBL
144,2.0,"(25.0, 30.0)","(115.0, 120.0)",0.08333333333333333,WBL
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,WBL
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,WBL
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,WBL
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,WBL
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,WBL
150,0.0,"(30.0, 35.0)","(25.0, 30.0)",0.0,WBL
151,0.0,"(30.0, 35.0)","(30.0, 35.0)",0.0,WBL
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,WBL
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,WBL
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,WBL
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,WBL
156,0.0,"(30.0, 35.0)","(55.0, 60.0)",0.0,WBL
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,WBL
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,WBL
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,WBL
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,WBL
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,WBL
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,WBL
163,1.0,"(30.0, 35.0)","(90.0, 95.0)",0.041666666666666664,WBL
164,0.0,"(30.0, 35.0)","(95.0, 100.0)",0.0,WBL
165,1.0,"(30.0, 35.0)","(100.0, 105.0)",0.041666666666666664,WBL
166,2.0,"(30.0, 35.0)","(105.0, 110.0)",0.08333333333333333,WBL
167,2.0,"(30.0, 35.0)","(110.0, 115.0)",0.08333333333333333,WBL
168,0.0,"(30.0, 35.0)","(115.0, 120.0)",0.0,WBL
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,WBL
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,WBL
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,WBL
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,WBL
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,WBL
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,WBL
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,WBL
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,WBL
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,WBL
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,WBL
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,WBL
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,WBL
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,WBL
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,WBL
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,WBL
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,WBL
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,WBL
186,0.0,"(35.0, 40.0)","(85.0, 90.0)",0.0,WBL
187,0.0,"(35.0, 40.0)","(90.0, 95.0)",0.0,WBL
188,2.0,"(35.0, 40.0)","(95.0, 100.0)",0.08333333333333333,WBL
189,0.0,"(35.0, 40.0)","(100.0, 105.0)",0.0,WBL
190,0.0,"(35.0, 40.0)","(105.0, 110.0)",0.0,WBL
191,2.0,"(35.0, 40.0)","(110.0, 115.0)",0.08333333333333333,WBL
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,WBL
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,WBL
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,WBL
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,WBL
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,WBL
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,WBL
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,WBL
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,WBL
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,WBL
201,0.0,"(40.0, 45.0)","(40.0, 45.0)",0.0,WBL
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,WBL
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,WBL
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,WBL
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,WBL
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,WBL
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,WBL
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,WBL
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,WBL
210,0.0,"(40.0, 45.0)","(85.0, 90.0)",0.0,WBL
211,0.0,"(40.0, 45.0)","(90.0, 95.0)",0.0,WBL
212,1.0,"(40.0, 45.0)","(95.0, 100.0)",0.041666666666666664,WBL
213,0.0,"(40.0, 45.0)","(100.0, 105.0)",0.0,WBL
214,0.0,"(40.0, 45.0)","(105.0, 110.0)",0.0,WBL
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,WBL
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,WBL
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,WBL
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,WBL
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,WBL
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,WBL
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,WBL
222,0.0,"(45.0, 50.0)","(25.0, 30.0)",0.0,WBL
223,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,WBL
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,WBL
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,WBL
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,WBL
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,WBL
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,WBL
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,WBL
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,WBL
231,0.0,"(45.0, 50.0)","(70.0, 75.0)",0.0,WBL
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,WBL
233,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,WBL
234,0.0,"(45.0, 50.0)","(85.0, 90.0)",0.0,WBL
235,0.0,"(45.0, 50.0)","(90.0, 95.0)",0.0,WBL
236,0.0,"(45.0, 50.0)","(95.0, 100.0)",0.0,WBL
237,0.0,"(45.0, 50.0)","(100.0, 105.0)",0.0,WBL
238,0.0,"(45.0, 50.0)","(105.0, 110.0)",0.0,WBL
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,WBL
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,WBL
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,WBL
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,WBL
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,WBL
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,WBL
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,WBL
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,WBL
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,WBL
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,WBL
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,WBL
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,WBL
251,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,WBL
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,WBL
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,WBL
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,WBL
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,WBL
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,WBL
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,WBL
258,0.0,"(50.0, 55.0)","(85.0, 90.0)",0.0,WBL
259,0.0,"(50.0, 55.0)","(90.0, 95.0)",0.0,WBL
260,0.0,"(50.0, 55.0)","(95.0, 100.0)",0.0,WBL
261,0.0,"(50.0, 55.0)","(100.0, 105.0)",0.0,WBL
262,0.0,"(50.0, 55.0)","(105.0, 110.0)",0.0,WBL
263,0.0,"(50.0, 55.0)","(110.0, 115.0)",0.0,WBL
264,0.0,"(50.0, 55.0)","(115.0, 120.0)",0.0,WBL
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,WBL
266,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,WBL
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,WBL
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,WBL
269,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,WBL
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,WBL
271,0.0,"(55.0, 60.0)","(30.0, 35.0)",0.0,WBL
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,WBL
273,0.0,"(55.0, 60.0)","(40.0, 45.0)",0.0,WBL
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,WBL
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,WBL
276,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,WBL
277,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,WBL
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,WBL
279,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,WBL
280,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,WBL
281,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,WBL
282,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,WBL
283,0.0,"(55.0, 60.0)","(90.0, 95.0)",0.0,WBL
284,0.0,"(55.0, 60.0)","(95.0, 100.0)",0.0,WBL
285,0.0,"(55.0, 60.0)","(100.0, 105.0)",0.0,WBL
286,0.0,"(55.0, 60.0)","(105.0, 110.0)",0.0,WBL
287,0.0,"(55.0, 60.0)","(110.0, 115.0)",0.0,WBL
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,WBL
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,WBL
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,WBL
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,WBL
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,WBL
293,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,WBL
294,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,WBL
295,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,WBL
296,0.0,"(60.0, 65.0)","(35.0, 40.0)",0.0,WBL
297,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,WBL
298,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,WBL
299,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,WBL
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,WBL
301,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,WBL
302,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,WBL
303,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,WBL
304,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,WBL
305,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,WBL
306,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,WBL
307,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,WBL
308,0.0,"(60.0, 65.0)","(95.0, 100.0)",0.0,WBL
309,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,WBL
310,0.0,"(60.0, 65.0)","(105.0, 110.0)",0.0,WBL
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,WBL
312,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,WBL
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,WBL
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,WBL
315,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,WBL
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,WBL
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,WBL
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,WBL
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,WBL
320,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,WBL
321,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,WBL
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,WBL
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,WBL
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,WBL
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,WBL
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,WBL
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,WBL
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,WBL
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,WBL
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,WBL
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,WBL
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,WBL
333,0.0,"(65.0, 70.0)","(100.0, 105.0)",0.0,WBL
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,WBL
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,WBL
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,WBL
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,WBL
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,WBL
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,WBL
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,WBL
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,WBL
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,WBL
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,WBL
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,WBL
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,WBL
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,WBL
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,WBL
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,WBL
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,WBL
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,WBL
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,WBL
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,WBL
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,WBL
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,WBL
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,WBL
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,WBL
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,WBL
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,WBL
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,WBL
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,WBL
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,WBL
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,WBL
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,WBL
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,WBL
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,WBL
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,WBL
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,WBL
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,WBL
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,WBL
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,WBL
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,WBL
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,WBL
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,WBL
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,WBL
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,WBL
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,WBL
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,WBL
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,WBL
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,WBL
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,WBL
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,WBL
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,WBL
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,WBL
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,WBL
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,WBR
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,WBR
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,WBR
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,WBR
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,WBR
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,WBR
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,WBR
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,WBR
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,WBR
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,WBR
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,WBR
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,WBR
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,WBR
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,WBR
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,WBR
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,WBR
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,WBR
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,WBR
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,WBR
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,WBR
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,WBR
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,WBR
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,WBR
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,WBR
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,WBR
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,WBR
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,WBR
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,WBR
