Pitch_Number,count,x_interval,y_interval,percentage,position
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,GK
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,GK
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,GK
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,GK
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,GK
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,GK
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,GK
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,GK
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,GK
26,2.0,"(5.0, 10.0)","(5.0, 10.0)",0.001195457262402869,GK
27,1.0,"(5.0, 10.0)","(10.0, 15.0)",0.0005977286312014345,GK
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,GK
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,GK
30,1.0,"(5.0, 10.0)","(25.0, 30.0)",0.0005977286312014345,GK
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,GK
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,GK
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,GK
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,GK
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,GK
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,GK
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,GK
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,GK
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,GK
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,GK
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,GK
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,GK
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,GK
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,GK
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,GK
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,GK
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,GK
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,GK
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,GK
50,3.0,"(10.0, 15.0)","(5.0, 10.0)",0.0017931858936043037,GK
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,GK
52,2.0,"(10.0, 15.0)","(15.0, 20.0)",0.001195457262402869,GK
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,GK
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,GK
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,GK
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,GK
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,GK
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,GK
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,GK
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,GK
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,GK
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,GK
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,GK
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,GK
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,GK
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,GK
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,GK
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,GK
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,GK
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,GK
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,GK
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,GK
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,GK
74,1.0,"(15.0, 20.0)","(5.0, 10.0)",0.0005977286312014345,GK
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,GK
76,1.0,"(15.0, 20.0)","(15.0, 20.0)",0.0005977286312014345,GK
77,3.0,"(15.0, 20.0)","(20.0, 25.0)",0.0017931858936043037,GK
78,1.0,"(15.0, 20.0)","(25.0, 30.0)",0.0005977286312014345,GK
79,1.0,"(15.0, 20.0)","(30.0, 35.0)",0.0005977286312014345,GK
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,GK
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,GK
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,GK
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,GK
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,GK
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,GK
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,GK
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,GK
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,GK
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,GK
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,GK
91,0.0,"(15.0, 20.0)","(90.0, 95.0)",0.0,GK
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,GK
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,GK
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,GK
95,0.0,"(15.0, 20.0)","(110.0, 115.0)",0.0,GK
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,GK
97,7.0,"(20.0, 25.0)","(0.0, 5.0)",0.0041841004184100415,GK
98,4.0,"(20.0, 25.0)","(5.0, 10.0)",0.002390914524805738,GK
99,7.0,"(20.0, 25.0)","(10.0, 15.0)",0.0041841004184100415,GK
100,3.0,"(20.0, 25.0)","(15.0, 20.0)",0.0017931858936043037,GK
101,3.0,"(20.0, 25.0)","(20.0, 25.0)",0.0017931858936043037,GK
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,GK
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,GK
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,GK
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,GK
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,GK
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,GK
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,GK
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,GK
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,GK
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,GK
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,GK
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,GK
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,GK
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,GK
116,0.0,"(20.0, 25.0)","(95.0, 100.0)",0.0,GK
117,0.0,"(20.0, 25.0)","(100.0, 105.0)",0.0,GK
118,0.0,"(20.0, 25.0)","(105.0, 110.0)",0.0,GK
119,0.0,"(20.0, 25.0)","(110.0, 115.0)",0.0,GK
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,GK
121,6.0,"(25.0, 30.0)","(0.0, 5.0)",0.0035863717872086074,GK
122,19.0,"(25.0, 30.0)","(5.0, 10.0)",0.011356843992827256,GK
123,21.0,"(25.0, 30.0)","(10.0, 15.0)",0.012552301255230125,GK
124,13.0,"(25.0, 30.0)","(15.0, 20.0)",0.007770472205618649,GK
125,6.0,"(25.0, 30.0)","(20.0, 25.0)",0.0035863717872086074,GK
126,4.0,"(25.0, 30.0)","(25.0, 30.0)",0.002390914524805738,GK
127,1.0,"(25.0, 30.0)","(30.0, 35.0)",0.0005977286312014345,GK
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,GK
129,1.0,"(25.0, 30.0)","(40.0, 45.0)",0.0005977286312014345,GK
130,1.0,"(25.0, 30.0)","(45.0, 50.0)",0.0005977286312014345,GK
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,GK
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,GK
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,GK
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,GK
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,GK
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,GK
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,GK
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,GK
139,0.0,"(25.0, 30.0)","(90.0, 95.0)",0.0,GK
140,0.0,"(25.0, 30.0)","(95.0, 100.0)",0.0,GK
141,0.0,"(25.0, 30.0)","(100.0, 105.0)",0.0,GK
142,0.0,"(25.0, 30.0)","(105.0, 110.0)",0.0,GK
143,0.0,"(25.0, 30.0)","(110.0, 115.0)",0.0,GK
144,0.0,"(25.0, 30.0)","(115.0, 120.0)",0.0,GK
145,22.0,"(30.0, 35.0)","(0.0, 5.0)",0.01315002988643156,GK
146,55.0,"(30.0, 35.0)","(5.0, 10.0)",0.0328750747160789,GK
147,65.0,"(30.0, 35.0)","(10.0, 15.0)",0.038852361028093245,GK
148,13.0,"(30.0, 35.0)","(15.0, 20.0)",0.007770472205618649,GK
149,9.0,"(30.0, 35.0)","(20.0, 25.0)",0.005379557680812911,GK
150,4.0,"(30.0, 35.0)","(25.0, 30.0)",0.002390914524805738,GK
151,2.0,"(30.0, 35.0)","(30.0, 35.0)",0.001195457262402869,GK
152,1.0,"(30.0, 35.0)","(35.0, 40.0)",0.0005977286312014345,GK
153,1.0,"(30.0, 35.0)","(40.0, 45.0)",0.0005977286312014345,GK
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,GK
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,GK
156,0.0,"(30.0, 35.0)","(55.0, 60.0)",0.0,GK
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,GK
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,GK
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,GK
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,GK
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,GK
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,GK
163,0.0,"(30.0, 35.0)","(90.0, 95.0)",0.0,GK
164,0.0,"(30.0, 35.0)","(95.0, 100.0)",0.0,GK
165,0.0,"(30.0, 35.0)","(100.0, 105.0)",0.0,GK
166,0.0,"(30.0, 35.0)","(105.0, 110.0)",0.0,GK
167,0.0,"(30.0, 35.0)","(110.0, 115.0)",0.0,GK
168,0.0,"(30.0, 35.0)","(115.0, 120.0)",0.0,GK
169,43.0,"(35.0, 40.0)","(0.0, 5.0)",0.025702331141661684,GK
170,284.0,"(35.0, 40.0)","(5.0, 10.0)",0.16975493126120741,GK
171,79.0,"(35.0, 40.0)","(10.0, 15.0)",0.04722056186491333,GK
172,37.0,"(35.0, 40.0)","(15.0, 20.0)",0.02211595935445308,GK
173,23.0,"(35.0, 40.0)","(20.0, 25.0)",0.013747758517632994,GK
174,9.0,"(35.0, 40.0)","(25.0, 30.0)",0.005379557680812911,GK
175,2.0,"(35.0, 40.0)","(30.0, 35.0)",0.001195457262402869,GK
176,3.0,"(35.0, 40.0)","(35.0, 40.0)",0.0017931858936043037,GK
177,2.0,"(35.0, 40.0)","(40.0, 45.0)",0.001195457262402869,GK
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,GK
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,GK
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,GK
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,GK
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,GK
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,GK
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,GK
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,GK
186,0.0,"(35.0, 40.0)","(85.0, 90.0)",0.0,GK
187,0.0,"(35.0, 40.0)","(90.0, 95.0)",0.0,GK
188,0.0,"(35.0, 40.0)","(95.0, 100.0)",0.0,GK
189,0.0,"(35.0, 40.0)","(100.0, 105.0)",0.0,GK
190,0.0,"(35.0, 40.0)","(105.0, 110.0)",0.0,GK
191,0.0,"(35.0, 40.0)","(110.0, 115.0)",0.0,GK
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,GK
193,47.0,"(40.0, 45.0)","(0.0, 5.0)",0.028093245666467422,GK
194,351.0,"(40.0, 45.0)","(5.0, 10.0)",0.20980274955170353,GK
195,110.0,"(40.0, 45.0)","(10.0, 15.0)",0.0657501494321578,GK
196,44.0,"(40.0, 45.0)","(15.0, 20.0)",0.02630005977286312,GK
197,13.0,"(40.0, 45.0)","(20.0, 25.0)",0.007770472205618649,GK
198,7.0,"(40.0, 45.0)","(25.0, 30.0)",0.0041841004184100415,GK
199,2.0,"(40.0, 45.0)","(30.0, 35.0)",0.001195457262402869,GK
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,GK
201,1.0,"(40.0, 45.0)","(40.0, 45.0)",0.0005977286312014345,GK
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,GK
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,GK
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,GK
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,GK
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,GK
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,GK
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,GK
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,GK
210,0.0,"(40.0, 45.0)","(85.0, 90.0)",0.0,GK
211,0.0,"(40.0, 45.0)","(90.0, 95.0)",0.0,GK
212,0.0,"(40.0, 45.0)","(95.0, 100.0)",0.0,GK
213,0.0,"(40.0, 45.0)","(100.0, 105.0)",0.0,GK
214,0.0,"(40.0, 45.0)","(105.0, 110.0)",0.0,GK
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,GK
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,GK
217,30.0,"(45.0, 50.0)","(0.0, 5.0)",0.017931858936043037,GK
218,54.0,"(45.0, 50.0)","(5.0, 10.0)",0.032277346084877465,GK
219,73.0,"(45.0, 50.0)","(10.0, 15.0)",0.04363419007770472,GK
220,17.0,"(45.0, 50.0)","(15.0, 20.0)",0.010161386730424387,GK
221,7.0,"(45.0, 50.0)","(20.0, 25.0)",0.0041841004184100415,GK
222,2.0,"(45.0, 50.0)","(25.0, 30.0)",0.001195457262402869,GK
223,4.0,"(45.0, 50.0)","(30.0, 35.0)",0.002390914524805738,GK
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,GK
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,GK
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,GK
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,GK
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,GK
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,GK
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,GK
231,0.0,"(45.0, 50.0)","(70.0, 75.0)",0.0,GK
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,GK
233,0.0,"(45.0, 50.0)","(80.0, 85.0)",0.0,GK
234,0.0,"(45.0, 50.0)","(85.0, 90.0)",0.0,GK
235,0.0,"(45.0, 50.0)","(90.0, 95.0)",0.0,GK
236,0.0,"(45.0, 50.0)","(95.0, 100.0)",0.0,GK
237,0.0,"(45.0, 50.0)","(100.0, 105.0)",0.0,GK
238,0.0,"(45.0, 50.0)","(105.0, 110.0)",0.0,GK
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,GK
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,GK
241,6.0,"(50.0, 55.0)","(0.0, 5.0)",0.0035863717872086074,GK
242,22.0,"(50.0, 55.0)","(5.0, 10.0)",0.01315002988643156,GK
243,21.0,"(50.0, 55.0)","(10.0, 15.0)",0.012552301255230125,GK
244,13.0,"(50.0, 55.0)","(15.0, 20.0)",0.007770472205618649,GK
245,9.0,"(50.0, 55.0)","(20.0, 25.0)",0.005379557680812911,GK
246,5.0,"(50.0, 55.0)","(25.0, 30.0)",0.002988643156007173,GK
247,1.0,"(50.0, 55.0)","(30.0, 35.0)",0.0005977286312014345,GK
248,1.0,"(50.0, 55.0)","(35.0, 40.0)",0.0005977286312014345,GK
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,GK
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,GK
251,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,GK
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,GK
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,GK
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,GK
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,GK
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,GK
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,GK
258,0.0,"(50.0, 55.0)","(85.0, 90.0)",0.0,GK
259,0.0,"(50.0, 55.0)","(90.0, 95.0)",0.0,GK
260,0.0,"(50.0, 55.0)","(95.0, 100.0)",0.0,GK
261,0.0,"(50.0, 55.0)","(100.0, 105.0)",0.0,GK
262,0.0,"(50.0, 55.0)","(105.0, 110.0)",0.0,GK
263,0.0,"(50.0, 55.0)","(110.0, 115.0)",0.0,GK
264,0.0,"(50.0, 55.0)","(115.0, 120.0)",0.0,GK
265,3.0,"(55.0, 60.0)","(0.0, 5.0)",0.0017931858936043037,GK
266,11.0,"(55.0, 60.0)","(5.0, 10.0)",0.00657501494321578,GK
267,11.0,"(55.0, 60.0)","(10.0, 15.0)",0.00657501494321578,GK
268,9.0,"(55.0, 60.0)","(15.0, 20.0)",0.005379557680812911,GK
269,7.0,"(55.0, 60.0)","(20.0, 25.0)",0.0041841004184100415,GK
270,2.0,"(55.0, 60.0)","(25.0, 30.0)",0.001195457262402869,GK
271,1.0,"(55.0, 60.0)","(30.0, 35.0)",0.0005977286312014345,GK
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,GK
273,1.0,"(55.0, 60.0)","(40.0, 45.0)",0.0005977286312014345,GK
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,GK
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,GK
276,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,GK
277,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,GK
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,GK
279,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,GK
280,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,GK
281,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,GK
282,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,GK
283,0.0,"(55.0, 60.0)","(90.0, 95.0)",0.0,GK
284,0.0,"(55.0, 60.0)","(95.0, 100.0)",0.0,GK
285,0.0,"(55.0, 60.0)","(100.0, 105.0)",0.0,GK
286,0.0,"(55.0, 60.0)","(105.0, 110.0)",0.0,GK
287,0.0,"(55.0, 60.0)","(110.0, 115.0)",0.0,GK
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,GK
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,GK
290,1.0,"(60.0, 65.0)","(5.0, 10.0)",0.0005977286312014345,GK
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,GK
292,1.0,"(60.0, 65.0)","(15.0, 20.0)",0.0005977286312014345,GK
293,1.0,"(60.0, 65.0)","(20.0, 25.0)",0.0005977286312014345,GK
294,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,GK
295,1.0,"(60.0, 65.0)","(30.0, 35.0)",0.0005977286312014345,GK
296,1.0,"(60.0, 65.0)","(35.0, 40.0)",0.0005977286312014345,GK
297,1.0,"(60.0, 65.0)","(40.0, 45.0)",0.0005977286312014345,GK
298,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,GK
299,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,GK
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,GK
301,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,GK
302,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,GK
303,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,GK
304,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,GK
305,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,GK
306,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,GK
307,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,GK
308,0.0,"(60.0, 65.0)","(95.0, 100.0)",0.0,GK
309,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,GK
310,0.0,"(60.0, 65.0)","(105.0, 110.0)",0.0,GK
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,GK
312,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,GK
313,1.0,"(65.0, 70.0)","(0.0, 5.0)",0.0005977286312014345,GK
314,2.0,"(65.0, 70.0)","(5.0, 10.0)",0.001195457262402869,GK
315,1.0,"(65.0, 70.0)","(10.0, 15.0)",0.0005977286312014345,GK
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,GK
317,1.0,"(65.0, 70.0)","(20.0, 25.0)",0.0005977286312014345,GK
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,GK
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,GK
320,1.0,"(65.0, 70.0)","(35.0, 40.0)",0.0005977286312014345,GK
321,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,GK
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,GK
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,GK
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,GK
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,GK
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,GK
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,GK
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,GK
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,GK
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,GK
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,GK
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,GK
333,0.0,"(65.0, 70.0)","(100.0, 105.0)",0.0,GK
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,GK
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,GK
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,GK
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,GK
338,3.0,"(70.0, 75.0)","(5.0, 10.0)",0.0017931858936043037,GK
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,GK
340,1.0,"(70.0, 75.0)","(15.0, 20.0)",0.0005977286312014345,GK
341,1.0,"(70.0, 75.0)","(20.0, 25.0)",0.0005977286312014345,GK
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,GK
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,GK
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,GK
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,GK
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,GK
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,GK
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,GK
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,GK
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,GK
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,GK
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,GK
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,GK
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,GK
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,GK
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,GK
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,GK
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,GK
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,GK
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,GK
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,GK
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,GK
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,GK
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,GK
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,GK
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,GK
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,GK
368,1.0,"(75.0, 80.0)","(35.0, 40.0)",0.0005977286312014345,GK
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,GK
370,1.0,"(75.0, 80.0)","(45.0, 50.0)",0.0005977286312014345,GK
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,GK
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,GK
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,GK
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,GK
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,GK
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,GK
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,GK
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,GK
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,GK
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,GK
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,GK
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,GK
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,GK
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,GK
1,3.0,"(0.0, 5.0)","(0.0, 5.0)",0.0015368852459016393,WBL
2,5.0,"(0.0, 5.0)","(5.0, 10.0)",0.0025614754098360654,WBL
3,8.0,"(0.0, 5.0)","(10.0, 15.0)",0.004098360655737705,WBL
4,11.0,"(0.0, 5.0)","(15.0, 20.0)",0.0056352459016393444,WBL
5,13.0,"(0.0, 5.0)","(20.0, 25.0)",0.00665983606557377,WBL
